ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
50,3,50.0,7550,1,1,2,1,1,2,1,0,1,1,1,1,4,5,1920,1950,0,1,2,2,2,0.0,2,2,1,3,2,1,1,0.0,1,0.0,951.0,951.0,0,2,0,2,986,376,0,1362,0.0,0.0,2,0,4,1,3,7,2,0,0,1,1920.0,1,1.0,280.0,2,3,1,0,0,0,0,0,0,0,3,0,0,3,2007,WD ,96000
60,2,65.0,8125,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2006,2007,2,1,0,CmentBd,0,100.0,4,3,2,4,3,1,6,812.0,1,0.0,280.0,1092.0,1,5,1,2,1112,438,0,1550,1.0,0.0,2,0,2,1,4,7,2,0,0,5,2007.0,3,2.0,438.0,3,3,2,0,168,0,0,0,0,0,0,0,0,10,2009,WD ,241000
20,3,40.0,13673,1,1,1,1,1,1,1,0,0,1,1,2,5,5,1962,1962,2,1,2,2,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,1140.0,1140.0,1,3,1,2,1696,0,0,1696,0.0,0.0,1,1,3,1,3,8,1,1,3,5,1962.0,2,1.0,349.0,3,3,2,0,30,0,0,0,0,0,0,0,0,3,2007,WD ,143900
160,2,21.0,1533,1,1,2,1,1,2,1,0,1,1,0,2,4,5,1970,1970,2,1,0,CmentBd,2,0.0,3,3,2,3,3,1,3,408.0,1,0.0,138.0,546.0,1,3,1,2,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,2,0,0,2,1970.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,0,0,12,2006,WD ,87550
120,3,61.0,7658,1,1,2,1,1,2,1,NridgHt,1,1,1,2,9,5,2005,2005,1,1,2,2,1,412.0,5,3,2,5,3,1,6,456.0,1,0.0,1296.0,1752.0,1,5,1,2,1752,0,0,1752,1.0,0.0,2,0,2,1,5,6,2,1,4,5,2005.0,2,2.0,576.0,3,3,2,196,82,0,0,0,0,0,0,0,0,2,2010,WD ,319900
60,3,63.0,12292,1,1,1,0,1,1,1,1,1,1,1,2,9,5,2006,2006,1,1,3,3,1,184.0,4,3,2,5,4,4,6,205.0,1,0.0,889.0,1094.0,1,5,1,2,1102,1371,0,2473,0.0,0.0,2,1,4,1,4,11,2,1,4,3,2006.0,3,3.0,675.0,3,3,2,246,39,0,0,0,0,0,0,0,0,7,2006,0,356383
20,3,122.0,11923,1,1,1,1,1,1,1,1,1,1,1,2,9,5,2007,2007,2,1,3,3,2,0.0,4,3,2,5,3,1,1,0.0,1,0.0,1800.0,1800.0,1,5,1,2,1800,0,0,1800,0.0,0.0,2,0,2,1,5,7,2,0,0,5,2007.0,3,2.0,702.0,3,3,2,288,136,0,0,0,0,0,0,0,0,5,2009,WD ,239000
60,3,91.0,10010,1,1,2,1,1,2,1,2,1,1,1,2,7,5,1993,1994,1,0,3,3,1,320.0,4,3,2,4,3,3,4,228.0,6,852.0,0.0,1080.0,1,5,1,2,1108,1089,0,2197,1.0,0.0,2,1,4,1,4,9,2,1,4,5,1993.0,3,3.0,783.0,3,3,2,385,99,0,0,0,0,0,0,0,0,7,2008,WD ,287500
50,2,68.0,12358,1,1,1,1,1,2,1,0,0,1,1,1,5,6,1941,1950,2,1,2,2,2,0.0,3,3,2,3,3,1,3,360.0,1,0.0,360.0,720.0,1,3,1,2,854,0,528,1382,0.0,0.0,1,1,2,1,3,7,2,0,0,1,1991.0,1,2.0,660.0,3,3,2,237,0,0,0,0,0,0,0,0,0,5,2007,WD ,128500
60,3,63.0,8577,1,1,1,1,1,2,1,1,1,1,1,2,7,5,2004,2004,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,847.0,847.0,1,5,1,2,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,2,1,4,3,2004.0,3,2.0,433.0,3,3,2,144,48,0,0,0,0,0,0,0,0,4,2010,WD ,185088
20,2,72.0,8640,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2008,2008,1,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,1402.0,1402.0,1,5,1,2,1402,0,0,1402,0.0,0.0,2,0,3,1,4,7,2,0,0,5,2008.0,2,2.0,625.0,3,3,2,205,126,0,0,0,0,0,0,0,0,5,2009,WD ,229800
20,3,62.0,10447,1,1,2,1,1,2,1,0,1,1,1,2,5,6,1984,1984,2,1,1,2,2,0.0,3,3,2,3,3,1,5,516.0,1,0.0,348.0,864.0,1,3,1,2,887,0,0,887,0.0,1.0,1,0,3,1,3,5,2,0,0,5,1984.0,2,1.0,288.0,3,3,2,140,0,0,0,0,0,0,0,0,0,12,2007,WD ,124500
20,3,80.0,9600,1,1,2,1,1,1,1,0,0,1,1,2,5,5,1968,1968,2,1,2,2,2,0.0,3,3,2,3,3,1,5,758.0,1,0.0,293.0,1051.0,1,4,1,2,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,2,0,0,5,1968.0,2,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,WD ,142000
70,3,69.0,4899,1,1,2,0,1,1,1,0,1,1,1,2,6,8,1920,1950,2,1,2,2,2,0.0,3,3,2,3,3,1,4,305.0,1,0.0,450.0,755.0,1,5,1,2,755,755,0,1510,0.0,0.0,1,0,3,1,3,6,2,0,0,1,1920.0,1,1.0,216.0,3,3,2,0,0,164,0,0,0,0,0,0,0,6,2006,WD ,149000
90,3,87.0,9246,1,1,1,1,1,2,1,1,0,1,0,2,5,5,1973,1973,2,1,1,1,1,564.0,3,3,2,3,3,1,1,0.0,1,0.0,1656.0,1656.0,1,3,1,2,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,2,0,0,1,1973.0,1,2.0,506.0,3,3,2,0,211,0,0,0,0,0,0,0,0,11,2008,WD ,135000
120,3,68.0,4928,1,1,1,1,1,2,1,1,1,1,1,2,6,5,1976,1976,2,1,1,1,2,0.0,3,3,2,4,3,1,5,120.0,1,0.0,958.0,1078.0,1,3,1,2,958,0,0,958,0.0,0.0,2,0,2,1,3,5,2,1,3,5,1977.0,2,2.0,440.0,3,3,2,0,205,0,0,0,0,0,0,0,0,2,2007,WD ,128000
20,3,68.0,12692,1,1,1,1,1,2,1,2,1,1,1,2,8,5,1992,1993,1,1,0,0,2,0.0,4,3,2,4,3,1,6,1231.0,1,0.0,1969.0,3200.0,1,5,1,2,3228,0,0,3228,1.0,0.0,3,0,4,1,4,10,2,1,4,5,1992.0,2,2.0,546.0,3,3,2,264,75,291,0,0,0,0,0,0,0,5,2007,WD ,430000
20,3,84.0,7476,1,1,2,1,1,1,1,0,1,1,1,2,5,7,1968,1968,2,1,2,2,2,0.0,3,3,2,3,3,1,3,812.0,1,0.0,228.0,1040.0,1,3,1,2,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,2,0,0,1,1991.0,3,2.0,686.0,3,3,2,188,0,0,0,0,0,0,0,0,0,6,2007,WD ,145000
50,3,53.0,5362,1,1,2,1,1,1,1,0,1,1,1,1,5,6,1910,2003,2,1,1,Wd Shng,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,661.0,661.0,1,5,1,2,661,589,0,1250,0.0,0.0,2,0,3,1,3,8,2,1,4,1,1985.0,1,2.0,552.0,3,3,2,242,0,81,0,0,0,0,0,0,0,11,2007,WD ,139000
80,3,78.0,12090,1,1,2,1,1,2,1,1,1,1,1,0,6,7,1984,2003,1,1,3,3,1,74.0,3,3,2,4,3,1,1,0.0,1,0.0,585.0,585.0,1,5,1,2,1140,728,0,1868,0.0,0.0,3,1,3,1,3,7,2,1,3,3,1984.0,3,2.0,477.0,3,3,2,268,112,0,0,147,0,0,0,0,0,1,2007,WD ,178000
60,3,96.0,12539,1,1,2,1,1,2,1,NridgHt,0,1,1,2,10,5,2005,2006,1,1,0,CmentBd,1,468.0,5,3,2,5,3,4,6,1082.0,1,0.0,538.0,1620.0,1,5,1,2,1632,1158,0,2790,1.0,0.0,2,1,4,1,5,10,2,1,5,3,2005.0,3,4.0,1150.0,3,3,2,30,200,0,0,192,0,0,0,0,0,6,2008,WD ,460000
75,3,68.0,11888,1,0,1,0,1,2,1,0,0,1,1,0,6,6,1916,1994,2,1,1,Wd Shng,2,0.0,3,3,1,3,3,1,1,0.0,1,0.0,844.0,844.0,1,4,0,1,1445,689,0,2134,0.0,0.0,2,0,5,1,4,10,2,0,0,1,1930.0,1,2.0,441.0,3,3,2,0,60,268,0,0,0,0,0,0,0,7,2009,WD ,214500
190,1,68.0,7082,1,1,2,1,1,2,1,0,1,1,0,2,5,8,1916,1995,2,1,3,3,2,0.0,3,3,2,3,3,2,1,0.0,1,0.0,686.0,686.0,1,4,1,2,948,980,0,1928,0.0,0.0,2,0,5,2,3,10,2,0,0,0,1980.0,0,0.0,0.0,0,0,0,0,0,228,0,0,0,0,0,0,0,7,2006,WD ,160000
60,3,68.0,8755,1,1,1,1,1,0,1,1,0,1,1,2,7,5,1999,1999,2,1,3,3,1,298.0,4,3,2,4,3,1,5,772.0,1,0.0,220.0,992.0,1,5,1,2,1022,1038,0,2060,1.0,0.0,2,1,3,1,4,8,2,1,3,3,1999.0,2,2.0,390.0,3,3,2,0,0,0,168,0,0,0,4,0,0,6,2009,WD ,214000
50,2,68.0,4080,1,0,2,1,1,2,1,0,1,1,1,1,6,8,1935,1998,2,1,1,1,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,901.0,901.0,1,4,1,2,861,517,0,1378,0.0,0.0,1,0,3,1,4,6,2,0,0,1,1920.0,1,1.0,162.0,2,2,1,54,0,40,0,0,0,0,0,0,0,6,2009,WD ,128900
190,3,68.0,32463,1,1,2,0,1,2,0,0,1,1,0,2,4,4,1961,1975,2,1,2,2,0,149.0,3,4,2,3,3,3,4,1159.0,1,0.0,90.0,1249.0,1,5,1,2,1622,0,0,1622,1.0,0.0,1,0,3,1,3,7,2,1,3,6,1975.0,3,4.0,1356.0,3,3,2,439,0,0,0,0,0,0,0,0,0,3,2007,WD ,168000
60,2,112.0,12217,1,1,1,1,1,2,1,1,1,1,1,2,8,5,2007,2007,1,1,0,Wd Shng,2,0.0,4,3,2,5,3,3,6,745.0,1,0.0,210.0,955.0,1,5,1,2,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,2,1,4,5,2007.0,3,3.0,880.0,3,3,2,168,127,0,0,0,0,0,0,0,0,12,2007,0,310013
120,3,68.0,3696,1,1,2,1,1,2,1,1,1,1,1,2,8,5,1986,1986,2,1,2,2,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,1074.0,1074.0,1,5,1,2,1088,0,0,1088,0.0,0.0,1,1,2,1,4,5,2,0,0,5,1987.0,2,2.0,461.0,3,3,2,0,74,137,0,0,0,0,0,0,0,10,2007,WD ,170000
20,3,70.0,7560,1,1,2,1,1,2,1,0,1,1,1,2,5,5,1959,1959,2,1,0,1,2,0.0,3,3,2,3,3,1,2,369.0,1,0.0,671.0,1040.0,1,3,1,1,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,2,0,0,5,1959.0,2,1.0,286.0,3,3,2,140,0,252,0,0,0,0,2,0,0,7,2006,WD ,133700
70,3,55.0,10592,1,1,2,1,1,2,1,0,1,1,1,2,6,7,1923,1996,1,1,1,1,2,0.0,3,4,2,3,2,1,1,0.0,1,0.0,602.0,602.0,1,3,1,2,900,602,0,1502,0.0,0.0,1,1,3,1,4,7,2,2,3,1,1923.0,1,1.0,180.0,3,3,2,96,0,112,0,53,0,0,0,0,0,8,2007,WD ,165000
160,2,21.0,1680,1,1,2,1,1,2,1,0,1,1,1,2,6,3,1971,1971,2,1,2,2,1,604.0,3,3,2,3,3,1,5,358.0,1,0.0,125.0,483.0,1,3,1,2,483,504,0,987,0.0,0.0,1,1,2,1,3,5,2,0,0,1,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2008,WD ,89500
190,3,75.0,10382,1,1,2,1,1,2,1,0,1,1,0,0,6,5,1958,1958,1,1,2,2,1,105.0,3,2,2,3,3,4,5,513.0,1,0.0,75.0,588.0,1,3,1,2,1095,0,0,1095,1.0,0.0,1,0,2,1,3,6,2,0,0,5,1958.0,2,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2006,0,140000
160,2,24.0,2522,1,1,2,1,1,2,1,0,1,1,0,2,7,5,2004,2004,2,1,3,3,0,50.0,4,3,2,4,3,1,1,0.0,1,0.0,970.0,970.0,1,5,1,2,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,0,0,0,1,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,0,0,5,2006,WD ,134000
60,3,70.0,9370,1,1,0,1,1,2,1,0,1,1,1,2,6,5,1992,1993,2,1,2,2,2,0.0,4,3,2,4,3,1,5,758.0,1,0.0,78.0,836.0,1,5,1,2,844,887,0,1731,1.0,0.0,2,1,3,1,4,7,2,0,0,5,1992.0,2,2.0,462.0,3,3,2,307,85,0,0,224,0,0,0,1,3000,10,2006,WD ,248500
80,3,68.0,10246,1,1,1,1,1,1,1,0,1,1,1,0,4,9,1965,2001,2,1,3,3,2,0.0,3,4,2,3,4,3,6,648.0,1,0.0,0.0,648.0,1,5,1,2,960,0,0,960,1.0,1.0,0,0,0,1,3,3,2,0,0,5,1965.0,1,1.0,364.0,3,3,2,88,0,0,0,0,0,0,0,0,0,5,2006,WD ,145000
60,3,85.0,11475,1,1,2,1,1,2,1,1,0,1,1,2,6,6,1975,1975,2,1,3,3,2,0.0,3,3,2,4,3,1,5,550.0,1,0.0,163.0,713.0,1,3,1,2,811,741,0,1552,1.0,0.0,2,1,3,1,3,6,2,1,3,5,1975.0,2,2.0,434.0,3,3,2,209,208,0,0,0,0,0,3,0,0,2,2006,WD ,179900
20,3,75.0,9986,1,1,2,1,1,2,1,1,1,1,1,2,8,5,2006,2007,2,1,3,3,1,428.0,4,3,2,5,3,3,1,0.0,1,0.0,1795.0,1795.0,1,5,1,2,1795,0,0,1795,0.0,0.0,2,0,2,1,4,7,2,1,4,5,2007.0,2,3.0,895.0,3,3,2,0,49,0,0,0,0,0,0,0,0,2,2007,0,147000
60,3,63.0,10475,1,1,2,1,1,2,1,0,1,1,1,2,5,5,1991,1991,2,1,2,2,2,0.0,3,3,2,4,3,1,3,458.0,1,0.0,166.0,624.0,1,4,1,2,624,650,0,1274,0.0,0.0,1,1,3,1,3,6,2,0,0,1,1993.0,1,2.0,576.0,3,3,2,22,0,0,0,0,0,0,2,0,0,3,2010,WD ,136000
50,2,50.0,6000,1,1,2,1,1,2,1,0,1,1,1,1,6,6,1940,1950,2,1,2,2,2,0.0,3,4,2,3,3,1,2,264.0,1,0.0,308.0,572.0,1,5,1,1,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,2,2,4,1,1973.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2010,WD ,128000
20,3,50.0,4280,1,1,1,1,1,2,1,0,1,1,1,2,4,9,1946,2001,2,1,2,2,2,0.0,3,4,2,2,3,1,1,0.0,1,0.0,560.0,560.0,1,5,1,1,704,0,0,704,0.0,1.0,1,0,2,1,2,4,2,0,0,2,1946.0,1,1.0,220.0,3,3,2,0,0,24,0,0,0,0,0,0,0,9,2009,WD ,88750
20,3,119.0,10895,1,1,2,1,1,1,1,0,1,1,1,2,5,6,1955,1955,2,1,2,2,2,0.0,3,4,2,3,3,1,3,648.0,1,0.0,324.0,972.0,1,3,1,2,972,0,0,972,0.0,0.0,1,0,3,1,3,5,2,0,0,5,1955.0,1,1.0,305.0,3,3,2,0,0,205,0,0,0,0,2,0,0,6,2010,WD ,122500
50,3,78.0,17503,1,1,2,1,1,2,1,0,0,1,1,1,6,5,1948,1950,2,1,3,3,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,912.0,912.0,1,3,1,2,912,546,0,1458,0.0,1.0,1,0,3,1,3,6,2,1,4,5,1948.0,1,1.0,330.0,3,3,2,192,0,0,0,0,0,0,0,0,0,1,2010,WD ,97500
20,3,109.0,9723,1,1,1,1,1,1,1,0,1,1,1,2,6,7,1963,1963,1,1,2,2,1,332.0,3,3,2,3,3,1,1,0.0,1,0.0,1008.0,1008.0,1,3,1,2,1008,0,0,1008,0.0,0.0,1,0,2,1,3,5,2,0,0,5,1963.0,2,2.0,430.0,3,3,2,0,0,0,0,0,0,0,0,0,0,10,2006,WD ,135000
20,3,90.0,11694,1,1,2,1,1,2,1,NridgHt,1,1,1,2,9,5,2007,2007,1,1,0,CmentBd,1,452.0,5,3,2,5,3,3,6,48.0,1,0.0,1774.0,1822.0,1,5,1,2,1828,0,0,1828,0.0,0.0,2,0,3,1,4,9,2,1,4,5,2007.0,1,3.0,774.0,3,3,2,0,108,0,0,260,0,0,0,0,0,7,2007,0,314813
50,1,105.0,8470,1,1,1,1,1,1,1,0,0,0,1,1,3,2,1915,1982,1,1,1,1,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,1013.0,1013.0,1,3,0,2,1013,0,513,1526,0.0,0.0,1,0,2,1,2,6,2,0,0,0,1980.0,0,0.0,0.0,0,0,0,0,0,156,0,0,0,0,3,0,0,10,2009,0,85000
50,2,50.0,6000,1,1,2,1,1,2,1,0,1,1,1,1,6,9,1937,2000,2,1,2,2,2,0.0,4,3,1,3,3,1,1,0.0,1,0.0,698.0,698.0,1,3,1,2,786,390,0,1176,0.0,0.0,1,0,2,1,3,4,2,0,0,1,1999.0,1,2.0,624.0,3,3,0,210,0,0,0,0,0,0,0,0,0,7,2009,WD ,134900
20,3,70.0,10519,1,1,2,1,1,2,1,0,1,1,1,2,5,8,1955,1999,1,1,2,2,0,164.0,3,3,2,3,3,2,1,0.0,1,0.0,1057.0,1057.0,1,4,1,2,1057,0,0,1057,0.0,1.0,1,0,3,1,4,6,2,0,0,5,1955.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2006,WD ,137000
20,3,91.0,10437,1,1,1,1,1,2,1,2,1,1,1,2,8,6,1995,1995,1,1,2,2,1,660.0,4,4,2,4,3,4,6,1696.0,1,0.0,413.0,2109.0,1,5,1,2,2113,0,0,2113,1.0,0.0,2,1,2,1,4,7,2,1,3,5,1995.0,3,3.0,839.0,3,3,2,236,46,0,0,0,0,0,0,0,0,8,2008,WD ,350000
20,3,65.0,7514,1,1,2,1,1,2,1,0,1,1,1,2,5,7,1967,1975,1,1,2,2,2,0.0,3,3,2,3,3,2,5,373.0,3,108.0,462.0,943.0,1,3,1,2,1387,0,0,1387,1.0,0.0,1,0,3,1,3,6,2,1,3,5,1974.0,2,1.0,300.0,3,3,2,0,0,240,0,0,0,0,0,0,0,9,2006,WD ,145000
60,3,118.0,13654,1,1,1,1,1,1,1,NridgHt,1,1,1,2,9,5,2005,2006,2,1,2,2,1,365.0,4,3,2,5,3,4,1,0.0,1,0.0,1704.0,1704.0,1,5,1,2,1722,1036,0,2758,0.0,0.0,2,1,4,1,5,9,2,1,5,3,2005.0,3,3.0,814.0,3,3,2,282,55,0,0,0,0,0,0,0,0,5,2007,WD ,418000
30,2,48.0,5747,1,1,2,1,1,2,1,0,1,1,1,2,3,4,1920,1950,2,1,1,1,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,798.0,798.0,1,4,1,2,840,0,0,840,0.0,0.0,1,0,2,1,2,5,2,0,0,1,1938.0,1,1.0,250.0,3,2,0,112,0,0,0,0,0,0,0,0,0,6,2006,WD ,64000
50,1,55.0,4500,1,0,0,0,1,2,1,0,1,1,1,1,5,5,1932,2000,2,1,3,0,2,0.0,3,3,1,3,3,1,3,182.0,1,0.0,611.0,793.0,1,5,1,2,848,672,0,1520,0.0,0.0,1,0,3,1,3,6,2,0,0,1,1968.0,1,1.0,281.0,3,3,2,0,0,56,0,0,0,0,0,0,0,7,2009,WD ,159434
20,3,91.0,11830,1,1,2,1,1,2,1,1,0,1,1,2,8,5,2007,2007,2,1,3,3,1,164.0,4,3,2,4,3,1,6,1220.0,1,0.0,322.0,1542.0,1,5,1,2,1542,0,0,1542,1.0,0.0,2,0,3,1,4,6,2,1,4,5,2007.0,1,3.0,852.0,3,3,2,168,110,0,0,0,0,0,0,0,0,7,2007,0,260261
50,3,71.0,8520,1,1,2,1,1,1,1,0,0,1,1,1,5,4,1952,1952,2,1,0,1,2,0.0,3,2,2,3,3,1,3,507.0,1,0.0,403.0,910.0,1,2,1,2,910,475,0,1385,0.0,0.0,2,0,4,1,3,6,2,0,0,1,2000.0,1,2.0,720.0,3,3,2,0,0,0,0,0,0,0,3,0,0,6,2010,WD ,166000
85,3,66.0,6760,1,1,2,1,1,2,1,0,1,1,1,0,5,5,1962,1962,2,1,2,2,2,0.0,3,3,2,3,3,3,5,734.0,1,0.0,162.0,896.0,1,3,1,2,936,0,0,936,1.0,0.0,1,0,3,1,3,6,2,1,1,5,1962.0,2,1.0,288.0,3,3,2,24,90,160,0,0,0,0,0,0,0,10,2007,WD ,130000
50,3,51.0,6191,1,1,2,1,1,1,1,0,1,1,1,1,5,4,1941,1950,2,1,1,1,2,0.0,3,3,2,2,2,1,2,384.0,1,0.0,440.0,824.0,1,3,0,2,824,464,0,1288,0.0,0.0,1,0,4,1,3,6,2,0,0,1,1941.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,0,0,11,2006,WD ,112000
20,3,80.0,8700,1,1,2,1,1,2,1,0,1,1,1,2,5,6,1963,1963,1,1,2,2,1,148.0,3,4,2,3,3,2,5,776.0,1,0.0,344.0,1120.0,1,4,1,2,1128,0,0,1128,1.0,0.0,2,0,3,1,3,6,2,0,0,5,1963.0,2,2.0,525.0,3,3,2,192,20,123,0,0,0,0,3,0,0,12,2008,WD ,155000
60,3,92.0,12003,1,1,2,1,1,1,1,1,1,1,1,2,8,5,2009,2010,2,1,3,3,1,84.0,4,3,2,5,3,1,1,0.0,1,0.0,774.0,774.0,1,5,1,2,774,1194,0,1968,0.0,0.0,2,1,4,1,5,8,2,1,4,3,2009.0,3,3.0,680.0,3,3,2,0,75,0,0,0,0,0,0,0,0,5,2010,0,269500
80,3,68.0,12700,1,1,1,1,1,2,1,0,1,1,1,0,6,5,1964,1964,2,1,2,2,2,0.0,3,3,2,3,3,1,5,939.0,1,0.0,307.0,1246.0,1,3,1,2,1246,0,0,1246,1.0,0.0,1,0,3,1,3,6,2,2,4,5,1964.0,2,2.0,441.0,3,3,2,0,69,0,0,0,0,0,0,0,0,11,2006,WD ,172000
70,3,75.0,13125,1,1,2,1,1,2,1,0,1,1,1,2,7,6,1940,1984,2,1,1,1,2,0.0,3,3,2,3,3,1,4,410.0,1,0.0,390.0,800.0,1,3,1,2,960,780,0,1740,0.0,0.0,1,1,3,1,3,6,2,2,4,5,1940.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2007,0,219500
20,3,68.0,8638,1,1,1,1,1,2,1,0,0,1,1,2,5,6,1963,1963,2,1,2,2,2,0.0,3,3,2,3,3,1,5,181.0,1,0.0,744.0,925.0,1,4,1,2,925,0,0,925,1.0,0.0,1,0,2,1,3,5,2,0,0,1,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,0,0,0,10,2006,WD ,133500
80,3,76.0,9967,1,1,1,1,1,2,1,1,1,1,1,0,7,5,2000,2000,2,1,3,3,2,0.0,3,3,2,4,3,1,1,0.0,1,0.0,384.0,384.0,1,5,1,2,774,656,0,1430,0.0,0.0,2,1,3,1,3,8,2,1,3,3,2000.0,2,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,0,0,12,2007,WD ,170000
70,2,60.0,9600,1,0,2,1,1,1,1,0,1,1,1,2,8,9,1900,2003,2,1,1,1,2,0.0,4,4,1,3,3,1,1,0.0,1,0.0,930.0,930.0,0,3,0,2,930,636,0,1566,0.0,0.0,2,0,3,1,4,7,2,0,0,1,1930.0,1,1.0,288.0,3,3,2,54,228,246,0,0,0,0,0,0,0,4,2010,WD ,150000
20,3,68.0,12774,1,1,2,1,1,2,0,0,1,1,1,2,5,5,1953,1953,1,1,2,2,2,0.0,3,3,2,3,3,1,4,624.0,2,128.0,232.0,984.0,0,3,0,2,950,0,0,950,0.0,0.0,1,0,2,1,3,5,2,0,0,1,1953.0,1,2.0,400.0,3,3,2,0,32,0,0,0,0,0,2,0,0,7,2008,WD ,130000
80,3,70.0,8163,1,1,2,1,1,2,1,0,1,1,1,0,5,6,1959,1959,2,1,2,2,1,128.0,3,4,2,3,3,3,5,748.0,4,294.0,102.0,1144.0,1,3,1,2,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,2,1,3,5,1959.0,2,1.0,796.0,3,3,2,86,0,0,0,0,0,0,0,0,0,3,2006,WD ,143000
20,3,90.0,9900,1,1,2,1,1,1,1,0,1,1,1,2,5,5,1961,1961,2,1,1,1,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,1114.0,1114.0,1,3,1,2,1114,0,0,1114,1.0,0.0,1,0,3,1,3,5,2,0,0,5,1961.0,2,2.0,451.0,3,3,2,0,0,0,0,164,0,0,0,0,0,5,2008,0,140000
20,3,95.0,13651,1,1,1,1,1,2,1,0,1,1,1,2,7,6,1973,1973,2,1,1,1,1,1115.0,3,4,2,4,3,4,5,1880.0,1,0.0,343.0,2223.0,1,5,1,2,2223,0,0,2223,1.0,0.0,2,0,3,1,3,8,2,2,4,5,1973.0,3,2.0,516.0,3,3,2,300,0,0,0,0,0,0,0,0,0,2,2007,WD ,244000
75,2,60.0,7200,1,1,2,1,1,2,1,0,1,1,1,0,5,7,1920,1996,2,1,2,2,2,0.0,3,3,1,3,2,1,1,0.0,1,0.0,530.0,530.0,1,3,0,2,581,530,0,1111,0.0,0.0,1,0,3,1,2,6,2,0,0,1,1935.0,1,1.0,288.0,3,3,0,0,0,144,0,0,0,0,0,0,0,3,2007,WD ,101000
20,2,65.0,9750,1,0,2,1,1,2,1,0,1,1,1,2,5,5,1958,1958,1,1,2,2,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,960.0,960.0,1,5,1,2,960,0,0,960,0.0,0.0,1,0,3,1,3,5,2,0,0,1,2002.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,1,4500,7,2006,WD ,125000
60,3,73.0,11184,1,1,1,1,1,1,1,1,1,1,1,2,6,5,1998,1998,2,1,3,3,2,0.0,3,3,2,4,3,1,1,0.0,1,0.0,932.0,932.0,1,4,1,2,932,701,0,1633,0.0,0.0,2,1,3,1,3,7,2,1,3,5,1998.0,3,2.0,460.0,3,3,2,0,39,0,0,0,0,0,0,0,0,4,2008,WD ,183000
