,lot_area,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,total_sf,saleprice
697,2308,1,6,5,36,36,3,3,3,3,855.0,1,3,855,467,2,1,3,1,3,6,0,1,0,0,0,0,0,0,2177.0,147000
698,2500,1,7,8,95,5,4,3,3,3,910.0,1,5,916,910,1,1,4,1,5,7,0,1,0,0,0,0,0,0,2736.0,155000
699,8049,1,7,5,20,20,3,3,4,3,1309.0,1,3,1339,0,2,0,2,1,3,6,0,1,0,0,0,0,0,0,2648.0,180000
700,5600,1,4,5,80,60,2,2,0,0,0.0,1,2,372,720,2,0,3,2,2,7,0,1,0,0,0,0,0,0,1092.0,55000
701,9590,1,7,5,7,7,4,3,5,3,868.0,1,5,1146,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2014.0,187500
702,7200,1,6,6,34,34,3,3,3,3,1041.0,1,5,1125,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2166.0,125000
703,11500,1,7,7,74,23,4,3,4,3,1017.0,1,4,1020,1037,1,1,3,1,4,6,0,1,0,0,0,0,0,0,3074.0,250000
704,6756,1,5,6,100,60,3,3,3,4,481.0,1,3,899,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1380.0,78000
705,11426,1,4,6,100,14,3,3,3,3,828.0,1,4,828,658,2,0,3,2,3,9,0,1,0,0,0,0,0,0,2314.0,118000
706,12030,1,8,5,3,3,5,3,5,3,1694.0,1,5,1694,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3388.0,318000
707,9554,1,8,5,17,16,4,3,4,3,777.0,1,5,1065,846,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2688.0,215000
708,8534,1,4,4,85,60,3,3,2,3,432.0,1,3,672,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1104.0,72000
709,11361,1,6,5,34,34,3,3,4,3,1193.0,1,3,1523,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,2716.0,180000
710,12416,1,6,5,24,24,3,3,4,2,1606.0,1,3,1651,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,3257.0,184000
711,9600,1,5,6,51,51,3,3,3,3,1041.0,1,5,1041,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2082.0,124500
712,8267,1,5,5,52,52,3,3,3,3,1604.0,1,3,1604,0,2,0,4,2,3,8,1,0,0,0,0,0,0,0,3208.0,135000
713,6000,1,6,7,70,21,3,3,3,3,981.0,1,5,1014,658,1,1,3,1,4,6,0,1,0,0,0,0,0,0,2653.0,164900
714,9600,1,7,5,41,41,3,3,3,3,1164.0,1,3,1164,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2328.0,140000
715,7350,1,5,6,52,52,3,3,3,3,1041.0,1,4,1041,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2082.0,128000
716,7703,1,6,8,32,32,3,3,4,3,450.0,1,5,1034,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1484.0,153000
717,4347,1,6,8,100,60,4,3,4,4,796.0,1,5,825,784,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2405.0,127500
718,9600,1,5,8,60,4,3,4,3,3,572.0,1,4,1337,0,1,0,3,1,4,7,0,1,0,0,0,0,0,0,1909.0,141500
719,12256,1,8,5,16,15,4,3,5,3,1463.0,1,5,1500,1122,2,1,3,1,4,9,0,1,0,0,0,0,0,0,4085.0,325000
720,9547,1,7,6,17,17,3,3,4,3,1594.0,1,5,1594,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,3188.0,188500
721,7200,1,6,5,4,4,4,3,4,3,1262.0,1,4,1262,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2524.0,185000
722,13072,1,6,5,5,4,3,3,4,4,1175.0,1,5,1175,0,1,0,3,1,4,6,0,0,0,0,1,0,0,0,2350.0,146000
723,3600,1,6,7,93,3,3,3,3,3,624.0,1,5,664,624,1,0,3,1,5,5,0,1,0,0,0,0,0,0,1912.0,119000
724,1680,1,5,5,39,39,3,3,3,3,630.0,1,3,630,672,2,1,3,1,3,6,0,1,0,0,0,0,0,0,1932.0,112000
725,3316,1,8,5,5,5,4,3,4,3,1247.0,1,5,1247,0,1,1,1,1,4,4,0,1,0,0,0,0,0,0,2494.0,197000
726,16387,1,9,5,4,4,4,3,5,4,1738.0,1,4,1738,851,2,1,4,1,5,11,0,1,0,0,0,0,0,0,4327.0,412083
727,13265,1,8,5,8,8,4,3,4,3,1568.0,1,5,1689,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3257.0,271000
728,3242,1,7,5,7,7,4,3,4,3,1405.0,1,5,1405,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2810.0,200000
729,8991,1,7,6,34,34,3,3,4,3,1228.0,1,3,1324,0,2,0,3,1,4,5,0,0,0,1,0,0,0,0,2552.0,174000
730,8000,1,5,5,50,50,3,3,3,3,1377.0,1,3,1377,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2754.0,156500
731,9303,1,6,5,14,13,4,3,5,3,872.0,1,5,888,868,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2628.0,204000
732,8544,1,5,6,44,4,3,3,3,3,1228.0,1,4,1228,0,1,1,3,1,4,6,0,1,0,0,0,0,0,0,2456.0,149350
733,11425,1,5,6,56,56,3,3,3,3,1008.0,1,4,1008,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,2016.0,137000
734,11404,1,7,5,12,11,4,3,4,3,1153.0,1,5,1153,878,2,1,3,1,4,8,0,1,0,0,0,0,0,0,3184.0,222500
735,8229,1,6,5,3,3,4,3,4,3,752.0,1,5,752,752,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2256.0,166000
736,4485,1,5,7,90,60,3,3,3,3,936.0,1,3,936,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,1872.0,109500
737,15635,1,4,5,56,56,3,3,0,0,0.0,1,3,1383,0,1,0,2,1,3,6,0,1,0,0,0,0,0,0,1383.0,122000
738,3153,1,5,6,90,20,3,3,3,3,967.0,1,4,967,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1934.0,99900
739,11096,1,8,5,4,4,4,3,4,3,1656.0,1,5,1656,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3312.0,249700
740,14000,1,6,8,60,6,3,4,3,3,1092.0,1,5,1152,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2244.0,158500
741,7733,1,6,5,5,5,3,3,3,3,1142.0,1,5,1142,0,1,1,3,1,4,5,0,1,0,0,0,0,0,0,2284.0,139500
742,8098,1,6,5,10,10,4,3,4,3,1381.0,1,5,1403,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2784.0,202000
743,8393,1,5,5,51,5,3,3,3,3,1626.0,1,5,1712,0,2,0,4,2,3,8,0,1,0,0,0,0,0,0,3338.0,145000
744,12900,1,4,4,41,41,3,3,4,3,1198.0,1,3,1258,0,0,2,0,2,3,6,1,0,0,0,0,0,0,0,2456.0,108959
745,57200,1,5,5,62,60,3,3,3,3,747.0,1,3,1687,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2434.0,160000
746,8078,1,5,5,52,52,3,3,3,3,1560.0,1,3,1560,0,2,0,4,2,3,8,0,1,0,0,0,0,0,0,3120.0,128600
747,12384,1,7,7,34,34,3,3,4,3,793.0,1,3,1142,793,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2728.0,197900
748,9927,1,7,5,34,34,4,3,5,3,1047.0,1,3,1083,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2130.0,172000
749,16300,1,5,4,33,33,3,3,4,3,876.0,1,3,907,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1783.0,130000
750,7915,1,6,5,11,10,4,3,5,3,1666.0,1,5,1675,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3341.0,195000
751,21750,1,5,5,56,56,3,3,3,3,988.0,1,5,988,0,1,0,2,1,3,4,0,0,0,0,0,0,0,0,1976.0,113000
752,9116,1,8,5,9,9,4,3,5,3,1491.0,1,5,1491,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2982.0,209000
753,14419,1,7,5,23,21,3,3,4,3,1645.0,1,5,1479,0,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3124.0,213500
754,13070,1,5,5,59,59,3,3,3,3,631.0,1,3,1112,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1743.0,126000
755,9855,1,6,5,54,54,3,3,3,3,1436.0,1,2,1689,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,3125.0,127500
756,8118,1,9,5,3,3,5,3,5,3,1710.0,1,5,1710,0,2,0,2,1,5,6,0,0,0,1,0,0,0,0,3420.0,334000
757,10920,1,6,5,50,50,3,3,3,3,1253.0,1,3,1253,0,1,1,2,1,3,5,0,1,0,0,0,0,0,0,2506.0,157000
758,6600,1,5,5,48,48,3,3,3,3,864.0,1,4,864,0,1,0,2,1,3,5,0,0,0,1,0,0,0,0,1728.0,125500
759,8199,1,7,5,5,5,4,3,4,3,728.0,1,5,728,728,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2184.0,189000
760,9947,1,7,5,20,19,3,3,4,3,1188.0,1,5,1217,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2405.0,173000
761,14330,1,7,4,36,36,4,2,4,3,1748.0,1,4,2151,495,2,0,3,1,4,9,0,1,0,0,0,0,0,0,4394.0,260000
762,10769,1,8,5,3,3,4,3,4,3,866.0,1,5,866,902,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2634.0,212000
763,8846,1,5,5,14,14,4,3,4,3,870.0,1,5,914,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1784.0,148000
764,10600,1,6,5,46,46,3,3,3,3,533.0,1,3,1131,644,2,0,3,1,3,8,0,1,0,0,0,0,0,0,2308.0,136300
765,18890,1,5,5,33,33,3,3,4,3,1361.0,1,5,1361,1259,2,2,4,2,3,12,1,0,0,0,0,0,0,0,3981.0,190000
766,9142,1,5,5,110,4,3,2,2,3,797.0,1,3,830,797,2,0,4,2,3,10,0,1,0,0,0,0,0,0,2424.0,139500
767,7750,1,7,5,7,7,4,3,4,3,660.0,1,5,660,660,2,1,3,1,4,6,0,0,0,0,0,1,0,0,1980.0,162000
768,6060,1,4,5,71,60,3,3,3,3,732.0,1,4,772,351,1,0,3,1,3,4,0,1,0,0,0,0,0,0,1855.0,100000
769,10172,1,5,7,42,7,3,3,3,3,864.0,1,5,874,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1738.0,126500
770,10380,1,7,5,24,23,4,3,3,3,1502.0,1,5,1553,1177,2,1,4,1,4,8,0,1,0,0,0,0,0,0,4232.0,301000
771,9337,1,6,5,13,13,3,4,4,3,824.0,1,5,905,881,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2610.0,204750
772,7200,1,4,5,61,60,3,3,0,0,0.0,0,2,1040,0,2,0,2,2,3,6,0,1,0,0,0,0,0,0,1040.0,90000
773,9600,1,5,5,90,50,3,3,3,3,973.0,1,3,1377,973,2,0,4,2,3,10,0,1,0,0,0,0,0,0,3323.0,130000
774,8640,1,5,5,42,42,3,3,4,2,900.0,1,5,884,886,1,1,4,1,3,7,1,0,0,0,0,0,0,0,2670.0,155000
775,7931,1,5,6,50,50,3,3,3,3,1269.0,1,3,1269,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2538.0,155000
776,11625,1,5,4,45,45,3,3,3,3,1039.0,1,5,1039,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2078.0,131500
777,9600,1,6,6,55,38,3,3,3,3,1156.0,1,5,1520,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2676.0,153000
778,11478,1,8,5,3,2,4,3,5,3,1704.0,1,5,1704,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3408.0,306000
779,7740,1,9,5,4,4,4,3,5,4,1686.0,1,5,1686,0,2,0,1,1,5,6,0,1,0,0,0,0,0,0,3372.0,332200
780,9520,1,8,5,3,2,4,3,4,3,1638.0,1,5,1646,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3284.0,293077
781,17199,1,4,7,49,49,3,4,3,3,914.0,1,5,914,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1828.0,128000
782,5400,1,6,7,84,6,3,4,3,3,1149.0,1,4,1149,467,2,0,3,1,4,5,0,1,0,0,0,0,0,0,2765.0,152000
783,10800,1,4,4,61,60,3,3,3,3,720.0,1,3,720,472,1,1,4,1,3,6,0,1,0,0,0,0,0,0,1912.0,135000
784,9900,1,6,4,130,60,3,3,3,3,1008.0,0,3,1178,1032,2,0,5,1,2,8,0,1,0,0,0,0,0,0,3218.0,117500
785,6000,1,6,6,83,60,3,3,3,3,845.0,1,3,866,430,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2141.0,127500
786,17778,1,8,5,29,29,4,3,4,3,2461.0,1,4,2497,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,4958.0,373000
787,1477,1,6,9,40,3,3,4,3,3,546.0,1,5,546,546,2,1,3,1,3,6,0,1,0,0,0,0,0,0,1638.0,98000
788,19645,1,7,6,16,3,3,3,4,3,423.0,1,5,896,756,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2075.0,203135
789,8750,1,7,5,14,14,4,3,4,3,880.0,1,5,909,807,2,1,2,1,4,7,0,1,0,0,0,0,0,0,2596.0,191000
790,7785,1,5,5,54,54,3,3,0,0,0.0,1,3,1014,0,1,0,2,1,3,6,0,1,0,0,0,0,0,0,1014.0,98000
791,10800,1,5,5,23,22,3,3,4,4,1200.0,1,3,1200,0,3,0,3,1,3,5,0,1,0,0,0,0,0,0,2400.0,179000
792,9139,1,8,5,4,4,4,3,5,3,1422.0,1,5,1432,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2854.0,245000
793,10140,1,7,5,12,11,4,3,5,3,1650.0,1,5,1680,0,2,0,3,1,4,7,0,0,0,0,0,1,0,0,3330.0,213250
794,10122,1,4,6,62,60,3,3,0,0,0.0,1,3,869,0,1,0,1,1,3,3,0,1,0,0,0,0,0,0,869.0,89900
795,10141,1,7,5,12,12,3,3,4,3,832.0,1,4,885,833,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2550.0,185000
796,2205,1,6,6,37,37,3,3,3,3,525.0,1,3,525,567,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1617.0,113500
797,10914,1,3,3,81,60,3,2,3,3,715.0,1,2,715,0,1,0,2,1,3,4,0,0,0,0,0,0,0,0,1430.0,68000
798,9196,1,7,5,7,7,4,3,5,3,1560.0,1,5,1560,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3120.0,201000
799,9803,1,7,5,5,5,4,3,4,3,866.0,1,4,866,902,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2634.0,226700
800,17169,1,10,5,3,3,5,3,5,3,2320.0,1,5,2290,0,2,1,2,1,5,7,0,1,0,0,0,0,0,0,4610.0,500067
801,9171,1,7,5,6,5,4,3,4,3,848.0,1,5,848,750,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2446.0,201490
802,9750,1,5,7,16,16,3,3,4,3,990.0,1,5,990,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1980.0,155000
803,8604,1,5,7,32,32,3,4,4,3,941.0,1,4,941,0,1,0,2,1,4,4,0,1,0,0,0,0,0,0,1882.0,145000
804,6155,1,6,8,90,11,3,3,2,2,611.0,1,5,751,611,2,0,3,1,3,6,0,0,0,0,0,0,0,1,1973.0,128000
805,9487,1,6,5,10,10,3,3,4,3,915.0,1,5,940,750,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2605.0,187000
806,3675,1,6,5,5,4,3,3,4,3,547.0,1,4,1072,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1619.0,145500
807,10200,1,4,6,85,60,3,3,3,3,572.0,1,2,572,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1144.0,75000
808,11750,1,7,5,5,4,4,3,4,3,1546.0,1,5,1546,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3092.0,217000
809,11896,1,7,5,2,2,4,3,4,3,1336.0,1,5,1346,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2682.0,220000
810,10400,1,6,5,38,38,3,3,3,3,732.0,1,4,1012,778,1,2,4,1,3,8,0,1,0,0,0,0,0,0,2522.0,165150
811,10970,1,6,6,32,32,3,3,4,4,940.0,1,3,1026,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1966.0,147000
812,11883,1,7,5,14,14,4,3,4,3,1504.0,1,5,1504,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3008.0,203000
813,10552,1,5,5,51,51,3,3,3,3,1398.0,1,4,1700,0,1,1,4,1,4,6,0,1,0,0,0,0,0,0,3098.0,165500
814,8248,1,3,3,96,60,3,3,3,3,864.0,1,3,864,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1728.0,67000
815,9760,1,6,8,46,17,3,3,3,3,822.0,1,4,1020,831,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2673.0,187000
816,2998,1,6,5,10,10,4,3,4,3,756.0,1,5,756,756,2,1,2,1,4,4,0,1,0,0,0,0,0,0,2268.0,180000
817,6821,1,6,7,89,5,3,3,3,3,651.0,1,4,759,539,2,0,2,1,3,8,0,1,0,0,0,0,0,0,1949.0,146500
818,11354,1,7,5,10,10,4,3,3,3,1673.0,1,5,1673,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3346.0,270000
819,9069,1,6,6,18,18,3,3,4,3,936.0,1,5,996,0,1,0,2,1,4,5,0,1,0,0,0,0,0,0,1932.0,147000
820,8064,1,6,8,62,6,3,3,3,3,816.0,1,3,816,408,1,0,3,1,3,5,0,0,0,0,0,0,0,0,2040.0,132000
821,5400,1,4,6,90,60,2,3,3,3,840.0,1,5,840,534,1,0,2,1,3,6,0,0,0,0,0,0,0,0,2214.0,105000
822,5687,1,5,6,98,10,3,2,3,2,780.0,1,5,936,780,2,0,6,1,2,9,0,1,0,0,0,0,0,0,2496.0,135900
823,53504,1,8,5,7,7,5,3,4,3,1650.0,1,5,1690,1589,3,1,4,1,5,12,0,1,0,0,0,0,0,0,4929.0,538000
824,7500,1,7,5,4,4,4,3,4,4,1143.0,1,5,1143,0,1,1,3,1,4,5,0,1,0,0,0,0,0,0,2286.0,147000
825,13173,1,9,5,4,3,4,3,5,3,1652.0,1,5,1652,0,2,0,2,1,5,6,0,1,0,0,0,0,0,0,3304.0,325000
826,9488,1,5,6,63,17,4,3,3,3,1046.0,1,4,1054,0,1,0,3,1,3,6,1,0,0,0,0,0,0,0,2100.0,124000
827,13526,1,5,6,45,45,3,3,3,3,935.0,1,3,935,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1870.0,137000
828,10410,1,4,5,95,60,3,3,3,3,1313.0,1,3,1313,0,2,0,3,1,4,8,0,1,0,0,0,0,0,0,2626.0,142900
829,12000,1,5,7,62,5,3,3,3,3,924.0,1,5,1122,0,1,0,2,1,4,6,0,1,0,0,0,0,0,0,2046.0,147000
830,7830,1,5,5,40,40,3,3,3,3,1180.0,1,3,1180,0,1,1,2,1,3,6,0,1,0,0,0,0,0,0,2360.0,128000
831,8850,1,7,6,94,60,3,3,3,3,815.0,1,5,815,875,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2505.0,144000
832,7132,1,8,5,4,4,4,3,4,3,1370.0,1,5,1370,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2740.0,205000
833,9937,1,5,7,46,11,3,4,3,3,1486.0,1,5,1486,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2972.0,167000
834,5720,1,5,6,69,60,3,3,3,3,676.0,1,5,676,455,1,1,3,1,3,5,0,0,0,0,0,0,0,0,1807.0,66500
835,12585,1,8,5,17,17,4,3,4,3,1286.0,1,5,1565,1234,2,1,3,1,4,8,0,1,0,0,0,0,0,0,4085.0,315000
836,11103,1,7,5,4,4,4,3,4,3,728.0,1,5,728,728,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2184.0,155835
837,8013,1,8,5,15,14,4,3,4,3,1587.0,1,5,1734,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,3321.0,239500
838,10872,1,9,5,4,4,4,3,5,4,1504.0,1,5,1531,0,2,0,2,1,5,6,0,1,0,0,0,0,0,0,3035.0,300000
839,11305,1,8,5,8,8,4,3,4,3,1922.0,1,5,1922,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,3844.0,282000
840,9100,1,5,5,50,50,3,3,3,3,1144.0,1,3,1144,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2288.0,120000
841,39104,1,7,7,56,5,3,3,4,3,1385.0,1,5,1363,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2748.0,241500
842,10110,1,9,5,2,2,5,3,4,3,1858.0,1,5,1866,0,2,0,2,1,5,7,0,1,0,0,0,0,0,0,3724.0,336860
843,9786,1,3,4,88,60,3,3,3,2,1007.0,1,2,1077,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2084.0,91000
844,5330,1,8,5,4,3,4,3,4,3,1550.0,1,5,1550,0,2,1,2,1,4,5,0,1,0,0,0,0,0,0,3100.0,207500
845,3811,1,7,5,6,5,4,3,5,3,1594.0,1,5,1646,0,2,0,2,1,5,5,0,1,0,0,0,0,0,0,3240.0,250000
846,3010,1,7,5,5,4,4,3,4,3,1248.0,1,5,1248,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2496.0,167240
847,3435,1,7,5,6,5,4,3,4,3,1235.0,1,5,1245,0,2,0,1,1,4,5,0,1,0,0,0,0,0,0,2480.0,178000
848,10800,1,6,5,47,47,3,3,3,3,1052.0,1,3,1052,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2104.0,127000
849,10456,1,6,6,43,43,3,3,3,3,1829.0,1,4,1829,0,2,0,4,1,3,8,0,1,0,0,0,0,0,0,3658.0,218500
850,8475,1,4,7,54,54,3,3,3,3,952.0,1,5,952,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1904.0,135750
851,8197,1,7,5,7,1,4,3,4,3,1480.0,1,5,1480,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2960.0,214000
852,10994,1,8,5,5,4,4,3,4,4,1844.0,1,5,1844,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,3688.0,257000
853,6000,1,6,7,73,10,3,4,3,3,825.0,1,5,825,672,2,0,3,1,3,5,0,1,0,0,0,0,0,0,2322.0,157000
854,7288,1,5,6,68,60,3,3,3,3,976.0,1,3,976,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,1952.0,102000
855,13360,1,5,7,89,4,3,4,4,3,876.0,1,5,964,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1840.0,163500
856,10335,1,7,5,11,11,4,3,4,3,1490.0,1,5,1501,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2991.0,204000
857,11767,1,5,5,54,54,3,3,3,3,1150.0,1,5,1560,0,1,0,2,1,3,7,0,1,0,0,0,0,0,0,2710.0,103500
858,10896,1,6,7,96,15,2,3,3,2,1440.0,1,5,1440,1440,2,0,8,2,2,14,1,0,0,0,0,0,0,0,4320.0,200000
859,5400,1,5,5,52,52,3,3,3,3,864.0,1,3,864,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1728.0,118000
860,9100,1,7,5,10,10,4,3,4,3,1525.0,1,5,1525,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3050.0,235000
861,7728,1,5,6,48,48,3,3,3,3,1106.0,1,3,1190,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2296.0,132500
862,8778,1,8,5,4,4,4,3,4,3,1302.0,1,5,1302,528,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3132.0,221300
863,8487,1,7,5,6,6,4,3,4,3,1500.0,1,5,1500,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3000.0,190000
864,9930,1,7,5,8,8,4,3,4,3,826.0,1,5,878,884,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2588.0,222000
865,17500,1,7,8,51,8,4,4,4,3,1902.0,1,3,1902,0,2,0,3,1,5,7,0,0,1,0,0,0,0,0,3804.0,335000
866,10206,1,8,5,2,2,4,3,4,3,1614.0,1,5,1658,0,2,1,3,1,4,7,0,0,0,1,0,0,0,0,3272.0,257500
867,14587,1,9,5,2,2,4,3,4,3,1498.0,1,5,1506,0,2,0,2,1,5,6,0,1,0,0,0,0,0,0,3004.0,264132
868,7800,1,5,7,43,6,3,3,3,3,864.0,1,5,899,0,1,0,3,1,4,5,0,1,0,0,0,0,0,0,1763.0,130000
869,4960,1,5,7,80,28,3,3,3,3,297.0,1,5,1001,653,2,0,3,1,3,7,0,0,0,0,0,1,0,0,1951.0,137000
870,7392,1,5,7,80,15,3,3,3,3,520.0,1,3,912,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1432.0,99500
871,7424,1,5,5,32,32,3,3,4,3,1319.0,1,3,1373,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,2692.0,160250
872,2522,1,7,5,6,6,4,3,4,3,970.0,1,5,970,739,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2679.0,130000
873,3672,1,5,7,88,60,3,3,3,3,816.0,1,5,816,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,1632.0,75200
874,7706,1,6,5,17,14,3,4,4,3,384.0,1,5,1091,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1475.0,131250
875,12929,1,6,6,50,17,3,3,3,3,1081.0,1,3,1081,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,2162.0,148000
876,9316,1,5,5,45,45,3,3,3,3,1024.0,1,4,1020,0,2,0,3,1,3,5,0,1,0,0,0,0,0,0,2044.0,124100
877,12122,1,7,9,49,3,5,3,3,3,944.0,1,4,999,0,1,0,3,1,5,6,0,1,0,0,0,0,0,0,1943.0,178400
878,7711,1,4,3,33,33,3,3,4,3,1440.0,1,3,1440,0,2,0,4,2,3,8,0,1,0,0,0,0,0,0,2880.0,150000
879,12352,1,7,5,12,11,4,3,4,3,853.0,1,5,853,900,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2606.0,217000
880,12447,1,8,5,5,4,4,3,4,4,1100.0,1,5,1116,848,2,1,3,1,4,8,0,0,0,0,0,1,0,0,3064.0,252000
881,7500,1,7,5,4,4,4,3,4,4,1141.0,1,5,1141,0,1,1,3,1,4,6,0,1,0,0,0,0,0,0,2282.0,152000
882,6120,1,7,8,81,9,3,3,3,3,832.0,1,5,854,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1686.0,132000
883,9576,1,6,7,65,60,3,3,2,3,770.0,1,3,885,297,1,1,3,1,3,5,0,1,0,0,0,0,0,0,1952.0,120000
884,9942,1,9,5,5,4,5,3,5,4,1606.0,1,5,1625,466,2,1,3,1,5,8,0,1,0,0,0,0,0,0,3697.0,338500
885,7898,1,4,7,90,16,3,3,3,3,576.0,1,4,985,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1561.0,105000
886,21872,1,7,5,14,13,3,3,4,3,729.0,1,5,729,717,2,1,3,1,3,6,0,1,0,0,0,0,0,0,2175.0,175000
