,lot_frontage,lot_area,street,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,garage_yr_blt,garage_area,garage_qual,garage_cond,pool_area,pool_qc,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,paved_drive_P,paved_drive_Y,total_sf,overall_score,exter_score,bsmt_score,garage_score,saleprice
638,82.0,6270,1,1,5,6,61,60,3,3,3,3,1,1001.0,1,3,1001,1001,2,0,4,2,3,8,1949.0,871.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3003.0,30,9,9,9,145000
639,0.0,15660,1,1,7,9,71,4,4,4,3,3,1,798.0,1,5,1137,817,1,1,3,1,4,8,1939.0,431.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2752.0,63,16,9,9,311500
640,43.0,3087,1,1,7,5,4,4,4,3,4,3,3,1220.0,1,5,1364,0,2,0,2,1,4,6,2006.0,437.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2584.0,35,12,12,9,210250
641,95.0,13450,1,1,7,5,8,8,4,3,4,3,1,916.0,1,5,920,941,2,1,3,1,4,8,2002.0,492.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2777.0,35,12,12,9,200000
642,75.0,10125,1,1,5,5,33,33,3,3,0,0,0,0.0,1,3,1302,432,2,0,4,2,4,8,1977.0,539.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1734.0,25,9,0,9,126000
643,80.0,8146,1,1,4,8,110,7,4,4,2,3,1,405.0,1,4,717,322,1,0,2,1,3,6,1940.0,281.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1444.0,32,16,6,9,114000
644,60.0,9600,1,1,4,4,100,60,4,4,2,3,1,677.0,1,3,833,677,2,0,3,1,4,7,1974.0,720.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2187.0,16,16,6,9,87500
645,98.0,12328,1,1,8,5,5,5,4,3,5,3,2,1149.0,1,5,1164,1377,3,1,4,1,5,10,2005.0,729.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3690.0,40,12,15,9,349265
646,76.0,10141,1,1,8,5,6,6,4,3,4,3,4,1512.0,1,5,1512,0,2,0,3,1,4,6,2004.0,845.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3024.0,40,12,12,9,203000
647,65.0,8529,1,1,7,5,9,9,4,3,4,3,1,1454.0,1,5,1434,0,2,0,3,1,4,6,2001.0,527.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2888.0,35,12,12,9,189000
648,65.0,8127,1,1,7,5,7,7,4,3,4,3,1,812.0,1,5,812,841,2,1,3,1,4,6,2003.0,628.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2465.0,35,12,12,9,209000
649,70.0,8400,1,1,6,7,110,60,3,3,2,4,2,917.0,1,4,1090,917,2,0,3,1,5,8,1930.0,357.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2924.0,42,9,8,9,160000
650,44.0,10751,1,1,5,5,36,36,3,3,2,3,4,1037.0,1,3,1037,0,1,0,2,1,3,5,1974.0,431.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2074.0,25,9,6,9,129000
651,77.0,10010,1,1,5,5,36,35,3,3,4,3,3,1389.0,1,4,1389,0,1,0,2,1,3,6,1975.0,418.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2778.0,25,9,12,9,170000
652,40.0,4280,1,1,5,6,97,8,3,3,3,3,1,440.0,1,3,694,0,1,0,2,1,4,4,1990.0,352.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1134.0,30,9,9,12,90350
653,60.0,9600,1,1,6,5,86,60,3,3,3,3,1,572.0,0,2,572,524,1,0,2,1,3,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.0,30,9,9,0,79000
654,70.0,9800,1,1,5,7,38,38,3,3,3,3,1,894.0,1,3,894,0,1,0,3,1,3,5,1975.0,552.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1788.0,35,9,9,9,149900
655,63.0,7560,1,1,5,5,39,39,3,3,4,3,1,864.0,1,3,864,0,1,0,3,1,3,5,1977.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,25,9,12,9,123000
656,60.0,9600,1,1,4,2,110,60,3,3,3,2,1,1095.0,0,2,1095,679,2,0,4,2,3,8,1920.0,779.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2869.0,8,9,6,4,87000
657,76.0,9880,1,1,6,6,33,33,3,3,3,3,3,1096.0,1,3,1118,0,1,0,3,1,3,6,1977.0,358.0,3,3,576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2214.0,36,9,9,9,171000
658,80.0,9600,1,1,6,5,60,60,3,3,3,3,1,1032.0,1,3,1032,220,1,0,3,1,3,6,1950.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2284.0,30,9,9,9,119000
659,70.0,7931,1,1,5,5,51,51,3,3,3,3,1,1148.0,1,3,1148,0,1,0,3,1,3,6,1959.0,672.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2296.0,25,9,9,9,132500
660,0.0,5100,1,1,8,7,85,14,3,4,3,3,1,588.0,1,2,833,833,1,0,3,1,4,7,1925.0,228.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2254.0,56,12,9,9,161000
661,0.0,9720,1,1,9,5,9,8,4,3,4,3,2,1357.0,1,5,1366,581,2,1,3,1,4,7,2001.0,725.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3304.0,45,12,12,9,274000
662,70.0,8521,1,1,5,5,43,43,3,3,3,3,1,912.0,1,3,912,0,1,0,3,1,3,5,1974.0,336.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1824.0,25,9,9,9,125000
663,52.0,8741,1,1,5,6,64,60,3,3,3,3,1,1195.0,1,3,1195,0,2,0,4,2,3,8,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2390.0,30,9,9,0,98500
664,89.0,12461,1,1,8,5,16,15,4,3,4,3,1,1624.0,1,5,1624,0,2,0,2,1,4,5,1994.0,757.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3248.0,40,12,12,9,262000
665,76.0,6950,1,1,5,7,31,31,3,3,3,3,1,914.0,1,3,914,0,1,0,2,1,3,5,1979.0,444.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1828.0,35,9,9,9,134900
666,115.0,16905,1,1,5,6,51,51,3,4,3,3,4,1350.0,1,4,1328,0,1,1,2,1,3,5,1959.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2678.0,30,12,9,9,170000
667,53.0,7155,1,1,6,8,84,19,3,3,3,3,1,686.0,1,3,686,775,1,0,3,1,3,6,1926.0,225.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2147.0,48,9,9,9,135000
668,0.0,9205,1,1,6,5,20,19,4,3,4,3,1,930.0,1,5,1364,1319,2,1,4,1,4,9,1990.0,473.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3613.0,30,12,12,9,290000
669,64.0,7697,1,1,7,6,3,3,4,3,4,3,1,1246.0,1,5,1258,0,2,0,3,1,4,6,2007.0,462.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2504.0,42,12,12,9,173500
670,78.0,7800,1,1,5,8,62,8,3,4,3,4,1,896.0,1,5,1112,896,3,0,3,1,5,8,1948.0,230.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2904.0,40,12,12,9,225000
671,0.0,14357,1,1,5,5,49,49,3,3,3,3,1,864.0,1,3,1187,0,1,0,2,1,3,6,1961.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2051.0,25,9,9,9,140500
672,65.0,8775,1,1,5,5,16,16,3,3,4,3,1,990.0,1,4,990,0,1,0,3,1,3,5,1996.0,299.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1980.0,25,9,12,9,126000
673,24.0,2645,1,1,8,5,11,11,4,3,4,3,1,960.0,1,5,962,624,2,1,3,1,4,7,1999.0,480.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2546.0,40,12,12,9,170000
674,43.0,13568,1,1,5,5,15,15,3,3,4,3,1,990.0,1,5,990,0,1,0,3,1,3,5,1996.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1980.0,25,9,12,9,156000
675,47.0,16321,1,1,5,6,53,13,3,3,3,3,4,1484.0,1,3,1600,0,1,0,2,1,3,6,1957.0,319.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3084.0,30,9,9,9,207500
676,72.0,8640,1,1,8,5,3,3,4,3,4,3,3,896.0,1,5,896,896,2,1,3,1,4,8,2007.0,590.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2688.0,40,12,12,9,255000
677,21.0,1596,1,1,4,6,37,37,3,3,4,3,4,462.0,1,3,526,462,1,0,1,1,3,4,1973.0,297.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1450.0,24,9,12,9,94900
678,70.0,7315,1,1,5,6,52,52,3,3,3,3,1,1170.0,1,3,1170,0,1,0,3,1,3,6,1958.0,338.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2340.0,30,9,9,9,140000
679,42.0,7614,1,1,3,5,105,60,3,3,3,2,2,738.0,1,4,714,662,1,0,2,1,3,7,1930.0,216.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2114.0,15,9,6,9,96900
680,0.0,11000,1,1,5,6,44,44,3,3,3,3,2,1154.0,1,5,1154,0,1,1,3,1,3,6,1966.0,480.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2308.0,30,9,9,9,154000
681,0.0,10337,1,1,8,9,100,11,4,4,3,3,1,725.0,1,5,909,863,2,1,3,1,4,7,1992.0,816.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2497.0,72,16,9,9,184900
682,114.0,14803,1,1,10,5,3,2,5,3,5,3,3,2078.0,1,5,2084,0,2,0,2,1,5,7,2007.0,1220.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4162.0,50,15,15,9,385000
683,50.0,8765,1,1,4,6,74,60,3,3,3,3,1,951.0,1,5,951,0,1,0,2,1,3,6,1936.0,327.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1902.0,24,9,9,9,106500
684,106.0,12720,1,1,8,5,10,10,4,3,4,3,2,1455.0,1,5,1466,1221,2,1,4,1,4,10,2000.0,810.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4142.0,40,12,12,9,327000
685,85.0,11128,1,1,9,5,5,4,5,3,5,3,4,2458.0,1,5,2490,0,2,0,2,1,5,9,2005.0,795.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4948.0,45,15,15,9,468000
686,60.0,5160,1,1,6,6,83,60,3,2,3,3,1,1204.0,1,3,1204,462,1,0,3,1,3,4,1927.0,384.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2870.0,36,6,9,6,135000
687,63.0,13072,1,1,6,5,5,5,4,3,4,3,1,1141.0,1,5,1141,0,1,1,3,1,3,6,2005.0,484.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2282.0,30,12,12,9,142500
688,73.0,8814,1,1,5,6,42,42,3,3,3,3,1,732.0,1,5,732,732,1,1,4,1,3,7,1968.0,470.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2196.0,30,9,9,9,141000
689,70.0,7000,1,1,5,7,100,19,3,3,4,3,4,1117.0,1,3,820,527,1,0,3,1,3,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2464.0,35,9,12,0,107500
690,59.0,4484,1,1,5,6,68,31,3,3,3,3,1,672.0,1,3,778,504,1,0,2,1,3,4,1942.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1954.0,30,9,9,9,108500
691,0.0,9019,1,1,6,5,16,16,3,3,4,3,1,636.0,1,5,636,684,2,1,3,1,4,6,1994.0,472.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1956.0,30,9,12,9,150000
692,60.0,8520,0,1,3,5,94,60,3,3,2,2,1,216.0,1,2,576,360,1,0,2,1,3,6,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,15,9,4,0,78000
693,92.0,11932,1,1,8,5,3,2,4,3,4,3,1,1580.0,1,5,1580,0,2,0,3,1,4,7,2008.0,830.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3160.0,40,12,12,9,235128
694,0.0,115149,1,1,7,5,39,8,3,3,4,3,4,1643.0,1,3,1824,0,2,0,2,1,4,5,1971.0,739.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3467.0,35,9,12,9,302000
695,40.0,14330,1,1,5,6,35,9,3,3,3,3,1,864.0,1,3,1558,0,2,0,2,1,3,5,1975.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2422.0,30,9,9,9,163000
696,67.0,8777,1,1,3,6,65,3,3,4,0,0,0,0.0,1,3,640,0,1,0,2,1,3,5,1945.0,240.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,18,12,0,9,84900
697,24.0,2308,1,1,6,5,36,36,3,3,3,3,1,855.0,1,3,855,467,2,1,3,1,3,6,1974.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2177.0,30,9,9,9,147000
698,50.0,2500,1,1,7,8,95,5,4,3,3,3,1,910.0,1,5,916,910,1,1,4,1,5,7,1915.0,164.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2736.0,56,12,9,4,155000
699,50.0,8049,1,1,7,5,20,20,3,3,4,3,1,1309.0,1,3,1339,0,2,0,2,1,3,6,1990.0,484.0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2648.0,35,9,12,16,180000
700,70.0,5600,1,1,4,5,80,60,2,2,0,0,0,0.0,1,2,372,720,2,0,3,2,2,7,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1092.0,20,4,0,0,55000
701,73.0,9590,1,1,7,5,7,7,4,3,5,3,3,868.0,1,5,1146,0,2,0,3,1,4,6,2003.0,438.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014.0,35,12,15,9,187500
702,72.0,7200,1,1,6,6,34,34,3,3,3,3,3,1041.0,1,5,1125,0,1,0,3,1,3,6,1977.0,352.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2166.0,36,9,9,9,125000
703,86.0,11500,1,1,7,7,74,23,4,3,4,3,1,1017.0,1,4,1020,1037,1,1,3,1,4,6,1936.0,180.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3074.0,49,12,12,6,250000
704,60.0,6756,1,1,5,6,100,60,3,3,3,4,1,481.0,1,3,899,0,1,0,2,1,3,5,1930.0,200.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1380.0,30,9,12,6,78000
705,63.0,11426,1,1,4,6,100,14,3,3,3,3,1,828.0,1,4,828,658,2,0,3,2,3,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2314.0,24,9,9,0,118000
706,93.0,12030,1,1,8,5,3,3,5,3,5,3,1,1694.0,1,5,1694,0,2,0,3,1,4,7,2007.0,818.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3388.0,40,15,15,9,318000
707,80.0,9554,1,1,8,5,17,16,4,3,4,3,1,777.0,1,5,1065,846,2,1,3,1,4,8,1993.0,471.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2688.0,40,12,12,9,215000
708,61.0,8534,1,1,4,4,85,60,3,3,2,3,1,432.0,1,3,672,0,1,0,2,1,3,4,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1104.0,16,9,6,0,72000
709,104.0,11361,1,1,6,5,34,34,3,3,4,3,1,1193.0,1,3,1523,0,2,0,3,1,3,7,1976.0,478.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2716.0,30,9,12,9,180000
710,47.0,12416,1,1,6,5,24,24,3,3,4,2,1,1606.0,1,3,1651,0,2,0,3,1,3,7,1986.0,616.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3257.0,30,9,8,9,184000
711,80.0,9600,1,1,5,6,51,51,3,3,3,3,1,1041.0,1,5,1041,0,1,0,3,1,3,6,1959.0,270.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2082.0,30,9,9,9,124500
712,70.0,8267,1,1,5,5,52,52,3,3,3,3,1,1604.0,1,3,1604,0,2,0,4,2,3,8,1958.0,576.0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3208.0,25,9,9,9,135000
713,50.0,6000,1,1,6,7,70,21,3,3,3,3,1,981.0,1,5,1014,658,1,1,3,1,4,6,1940.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2653.0,42,9,9,9,164900
714,80.0,9600,1,1,7,5,41,41,3,3,3,3,1,1164.0,1,3,1164,0,1,1,3,1,3,6,1969.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2328.0,35,9,9,9,140000
715,71.0,7350,1,1,5,6,52,52,3,3,3,3,1,1041.0,1,4,1041,0,1,0,3,1,3,6,1958.0,294.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2082.0,30,9,9,9,128000
716,0.0,7703,1,1,6,8,32,32,3,3,4,3,4,450.0,1,5,1034,0,1,0,3,1,3,6,1978.0,504.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1484.0,48,9,12,9,153000
717,63.0,4347,1,1,6,8,100,60,4,3,4,4,1,796.0,1,5,825,784,1,0,3,1,3,7,1910.0,228.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2405.0,48,12,16,4,127500
718,80.0,9600,1,1,5,8,60,4,3,4,3,3,1,572.0,1,4,1337,0,1,0,3,1,4,7,1950.0,264.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1909.0,40,12,9,9,141500
719,98.0,12256,1,1,8,5,16,15,4,3,5,3,3,1463.0,1,5,1500,1122,2,1,3,1,4,9,1994.0,712.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4085.0,40,12,15,9,325000
720,80.0,9547,1,1,7,6,17,17,3,3,4,3,1,1594.0,1,5,1594,0,2,0,2,1,4,6,1993.0,472.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3188.0,42,9,12,9,188500
721,60.0,7200,1,1,6,5,4,4,4,3,4,3,1,1262.0,1,4,1262,0,2,0,2,1,4,5,2006.0,572.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2524.0,30,12,12,9,185000
722,63.0,13072,1,1,6,5,5,4,3,3,4,4,1,1175.0,1,5,1175,0,1,0,3,1,4,6,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2350.0,30,9,16,0,146000
723,60.0,3600,1,1,6,7,93,3,3,3,3,3,1,624.0,1,5,664,624,1,0,3,1,5,5,1917.0,280.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1912.0,42,9,9,9,119000
724,21.0,1680,1,1,5,5,39,39,3,3,3,3,1,630.0,1,3,630,672,2,1,3,1,3,6,1991.0,280.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1932.0,25,9,9,9,112000
725,37.0,3316,1,1,8,5,5,5,4,3,4,3,1,1247.0,1,5,1247,0,1,1,1,1,4,4,2005.0,550.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2494.0,40,12,12,9,197000
726,72.0,16387,1,1,9,5,4,4,4,3,5,4,1,1738.0,1,4,1738,851,2,1,4,1,5,11,2006.0,831.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4327.0,45,12,20,9,412083
727,0.0,13265,1,1,8,5,8,8,4,3,4,3,1,1568.0,1,5,1689,0,2,0,3,1,4,7,2002.0,857.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3257.0,40,12,12,9,271000
728,48.0,3242,1,1,7,5,7,7,4,3,4,3,1,1405.0,1,5,1405,0,2,0,2,1,4,6,2003.0,478.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2810.0,35,12,12,9,200000
729,64.0,8991,1,1,7,6,34,34,3,3,4,3,4,1228.0,1,3,1324,0,2,0,3,1,4,5,1976.0,585.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2552.0,42,9,12,9,174000
730,80.0,8000,1,1,5,5,50,50,3,3,3,3,1,1377.0,1,3,1377,0,1,0,3,1,3,6,1965.0,351.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2754.0,25,9,9,9,156500
731,0.0,9303,1,1,6,5,14,13,4,3,5,3,1,872.0,1,5,888,868,2,1,3,1,3,7,1996.0,422.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2628.0,30,12,15,9,204000
732,0.0,8544,1,1,5,6,44,4,3,3,3,3,1,1228.0,1,4,1228,0,1,1,3,1,4,6,1966.0,271.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2456.0,30,9,9,9,149350
733,0.0,11425,1,1,5,6,56,56,3,3,3,3,1,1008.0,1,4,1008,0,1,0,2,1,3,4,1954.0,275.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,30,9,9,9,137000
734,75.0,11404,1,1,7,5,12,11,4,3,4,3,3,1153.0,1,5,1153,878,2,1,3,1,4,8,1998.0,541.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3184.0,35,12,12,9,222500
735,72.0,8229,1,1,6,5,3,3,4,3,4,3,3,752.0,1,5,752,752,2,1,3,1,4,6,2007.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2256.0,30,12,12,9,166000
736,56.0,4485,1,1,5,7,90,60,3,3,3,3,1,936.0,1,3,936,0,1,0,2,1,3,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1872.0,35,9,9,0,109500
737,0.0,15635,1,1,4,5,56,56,3,3,0,0,0,0.0,1,3,1383,0,1,0,2,1,3,6,1980.0,498.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1383.0,20,9,0,6,122000
738,56.0,3153,1,1,5,6,90,20,3,3,3,3,1,967.0,1,4,967,0,1,0,2,1,3,5,1920.0,180.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1934.0,30,9,9,6,99900
739,84.0,11096,1,1,8,5,4,4,4,3,4,3,3,1656.0,1,5,1656,0,2,0,3,1,4,7,2006.0,826.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3312.0,40,12,12,9,249700
740,80.0,14000,1,1,6,8,60,6,3,4,3,3,1,1092.0,1,5,1152,0,1,0,3,1,4,6,1950.0,300.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2244.0,48,12,9,9,158500
741,74.0,7733,1,1,6,5,5,5,3,3,3,3,2,1142.0,1,5,1142,0,1,1,3,1,4,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2284.0,30,9,9,0,139500
742,0.0,8098,1,1,6,5,10,10,4,3,4,3,3,1381.0,1,5,1403,0,2,0,2,1,4,5,2000.0,470.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2784.0,30,12,12,9,202000
743,70.0,8393,1,1,5,5,51,5,3,3,3,3,1,1626.0,1,5,1712,0,2,0,4,2,3,8,2005.0,588.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3338.0,25,9,9,9,145000
744,60.0,12900,1,1,4,4,41,41,3,3,4,3,3,1198.0,1,3,1258,0,0,2,0,2,3,6,1969.0,400.0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2456.0,16,9,12,6,108959
745,0.0,57200,1,1,5,5,62,60,3,3,3,3,3,747.0,1,3,1687,0,1,0,3,1,3,7,1966.0,572.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2434.0,25,9,9,9,160000
746,70.0,8078,1,1,5,5,52,52,3,3,3,3,1,1560.0,1,3,1560,0,2,0,4,2,3,8,1958.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3120.0,25,9,9,9,128600
747,0.0,12384,1,1,7,7,34,34,3,3,4,3,1,793.0,1,3,1142,793,2,1,3,1,3,7,1976.0,550.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2728.0,49,9,12,9,197900
748,0.0,9927,1,1,7,5,34,34,4,3,5,3,4,1047.0,1,3,1083,0,1,0,2,1,3,5,1976.0,596.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2130.0,35,12,15,9,172000
749,39.0,16300,1,1,5,4,33,33,3,3,4,3,3,876.0,1,3,907,0,1,0,3,1,3,5,1977.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1783.0,20,9,12,9,130000
750,0.0,7915,1,1,6,5,11,10,4,3,5,3,2,1666.0,1,5,1675,0,2,0,3,1,4,6,1999.0,435.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3341.0,30,12,15,9,195000
751,100.0,21750,1,1,5,5,56,56,3,3,3,3,1,988.0,1,5,988,0,1,0,2,1,3,4,1954.0,520.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.0,25,9,9,9,113000
752,70.0,9116,1,1,8,5,9,9,4,3,5,3,1,1491.0,1,5,1491,0,2,0,3,1,4,7,2001.0,490.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2982.0,40,12,15,9,209000
753,125.0,14419,1,1,7,5,23,21,3,3,4,3,4,1645.0,1,5,1479,0,2,1,3,1,4,7,1987.0,578.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3124.0,35,9,12,9,213500
