,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,garage_yr_blt,mas_vnr_area,totrms_abvgrd,fireplaces,bsmtfin_sf_1,lot_frontage,open_porch_sf,wood_deck_sf,lot_area,bsmt_full_bath,half_bath,2nd_flr_sf,full_bath_1,full_bath_2,full_bath_3,full_bath_4,total_sf_dom,lot_minus_total,saleprice
640,7,1364,437.0,2.0,1220.0,1364,4,4,2006.0,14.0,6,1,453.0,43.0,16,100,3087,1.0,0,0,0,1,0,0,1817.0,1270.0,210250
641,7,1861,492.0,2.0,916.0,920,8,8,2002.0,0.0,8,0,700.0,95.0,91,146,13450,1.0,1,941,0,1,0,0,2561.0,10889.0,200000
642,5,1734,539.0,2.0,0.0,1302,33,33,1977.0,0.0,8,0,0.0,75.0,0,0,10125,0.0,0,432,0,1,0,0,1734.0,8391.0,126000
643,4,1039,281.0,1.0,405.0,717,110,7,1940.0,0.0,6,0,0.0,80.0,0,0,8146,0.0,0,322,1,0,0,0,1039.0,7107.0,114000
644,4,1510,720.0,2.0,677.0,833,100,60,1974.0,0.0,7,0,0.0,60.0,0,0,9600,0.0,0,677,0,1,0,0,1510.0,8090.0,87500
645,8,2541,729.0,3.0,1149.0,1164,5,5,2005.0,146.0,10,1,986.0,98.0,32,120,12328,1.0,1,1377,0,0,1,0,3527.0,8801.0,349265
646,8,1512,845.0,3.0,1512.0,1512,6,6,2004.0,264.0,6,0,516.0,76.0,36,210,10141,0.0,0,0,0,1,0,0,2028.0,8113.0,203000
647,7,1434,527.0,2.0,1454.0,1434,9,9,2001.0,0.0,6,1,20.0,65.0,39,290,8529,0.0,0,0,0,1,0,0,1454.0,7075.0,189000
648,7,1653,628.0,2.0,812.0,812,7,7,2003.0,0.0,6,0,410.0,65.0,45,0,8127,1.0,1,841,0,1,0,0,2063.0,6064.0,209000
649,6,2007,357.0,1.0,917.0,1090,110,60,1930.0,0.0,8,0,0.0,70.0,235,0,8400,0.0,0,917,0,1,0,0,2007.0,6393.0,160000
650,5,1037,431.0,2.0,1037.0,1037,36,36,1974.0,44.0,5,0,787.0,44.0,47,136,10751,1.0,0,0,1,0,0,0,1824.0,8927.0,129000
651,5,1389,418.0,2.0,1389.0,1389,36,35,1975.0,0.0,6,1,1071.0,77.0,38,240,10010,1.0,0,0,1,0,0,0,2460.0,7550.0,170000
652,5,694,352.0,1.0,440.0,694,97,8,1990.0,0.0,4,1,365.0,40.0,0,0,4280,0.0,0,0,1,0,0,0,1059.0,3221.0,90350
653,6,1096,0.0,0.0,572.0,572,86,60,0.0,0.0,5,0,0.0,60.0,8,0,9600,0.0,0,524,1,0,0,0,1096.0,8504.0,79000
654,5,894,552.0,2.0,894.0,894,38,38,1975.0,0.0,5,0,894.0,70.0,0,256,9800,1.0,0,0,1,0,0,0,1788.0,8012.0,149900
655,5,864,576.0,2.0,864.0,864,39,39,1977.0,0.0,5,0,119.0,63.0,0,0,7560,1.0,0,0,1,0,0,0,983.0,6577.0,123000
656,4,1774,779.0,3.0,1095.0,1095,110,60,1920.0,0.0,8,0,0.0,60.0,0,0,9600,1.0,0,679,0,1,0,0,1774.0,7826.0,87000
657,6,1118,358.0,1.0,1096.0,1118,33,33,1977.0,0.0,6,1,522.0,76.0,0,203,9880,1.0,0,0,1,0,0,0,1640.0,8240.0,171000
658,6,1252,288.0,1.0,1032.0,1032,60,60,1950.0,0.0,6,0,280.0,80.0,0,0,9600,0.0,0,220,1,0,0,0,1532.0,8068.0,119000
659,5,1148,672.0,1.0,1148.0,1148,51,51,1959.0,0.0,6,0,1148.0,70.0,0,0,7931,1.0,0,0,1,0,0,0,2296.0,5635.0,132500
660,8,1666,228.0,1.0,588.0,833,85,14,1925.0,0.0,7,1,0.0,0.0,63,192,5100,0.0,0,833,1,0,0,0,1666.0,3434.0,161000
661,9,1947,725.0,3.0,1357.0,1366,9,8,2001.0,134.0,7,1,1194.0,0.0,116,168,9720,1.0,1,581,0,1,0,0,3141.0,6579.0,274000
662,5,912,336.0,1.0,912.0,912,43,43,1974.0,0.0,5,1,842.0,70.0,0,0,8521,0.0,0,0,1,0,0,0,1754.0,6767.0,125000
663,5,1195,0.0,0.0,1195.0,1195,64,60,0.0,0.0,8,0,0.0,52.0,0,118,8741,0.0,0,0,0,1,0,0,1195.0,7546.0,98500
664,8,1624,757.0,3.0,1624.0,1624,16,15,1994.0,0.0,5,1,1456.0,89.0,114,0,12461,1.0,0,0,0,1,0,0,3080.0,9381.0,262000
665,5,914,444.0,2.0,914.0,914,31,31,1979.0,40.0,5,0,710.0,76.0,0,0,6950,1.0,0,0,1,0,0,0,1624.0,5326.0,134900
666,5,1328,308.0,1.0,1350.0,1328,51,51,1959.0,0.0,5,2,967.0,115.0,104,0,16905,0.0,1,0,1,0,0,0,2295.0,14610.0,170000
667,6,1461,225.0,1.0,686.0,686,84,19,1926.0,0.0,6,1,0.0,53.0,0,0,7155,0.0,0,775,1,0,0,0,1461.0,5694.0,135000
668,6,2683,473.0,2.0,930.0,1364,20,19,1990.0,304.0,9,2,704.0,0.0,251,237,9205,1.0,1,1319,0,1,0,0,3387.0,5818.0,290000
669,7,1258,462.0,2.0,1246.0,1258,3,3,2007.0,0.0,6,0,0.0,64.0,0,0,7697,0.0,0,0,0,1,0,0,1258.0,6439.0,173500
670,5,2008,230.0,1.0,896.0,1112,62,8,1948.0,0.0,8,0,603.0,78.0,0,103,7800,1.0,0,896,0,0,1,0,2611.0,5189.0,225000
671,5,1187,440.0,2.0,864.0,1187,49,49,1961.0,0.0,6,1,311.0,0.0,0,128,14357,1.0,0,0,1,0,0,0,1498.0,12859.0,140500
672,5,990,299.0,1.0,990.0,990,16,16,1996.0,0.0,5,0,495.0,65.0,64,0,8775,0.0,0,0,1,0,0,0,1485.0,7290.0,126000
673,8,1586,480.0,2.0,960.0,962,11,11,1999.0,466.0,7,0,612.0,24.0,0,169,2645,1.0,1,624,0,1,0,0,2198.0,447.0,170000
674,5,990,576.0,2.0,990.0,990,15,15,1996.0,0.0,5,0,716.0,43.0,0,224,13568,0.0,0,0,1,0,0,0,1706.0,11862.0,156000
675,5,1600,319.0,1.0,1484.0,1600,53,13,1957.0,0.0,6,2,1277.0,47.0,258,288,16321,1.0,0,0,1,0,0,0,2877.0,13444.0,207500
676,8,1792,590.0,2.0,896.0,896,3,3,2007.0,0.0,8,0,350.0,72.0,96,184,8640,0.0,1,896,0,1,0,0,2142.0,6498.0,255000
677,4,988,297.0,1.0,462.0,526,37,37,1973.0,0.0,4,1,437.0,21.0,101,0,1596,1.0,0,462,1,0,0,0,1425.0,171.0,94900
678,5,1170,338.0,1.0,1170.0,1170,52,52,1958.0,0.0,6,1,625.0,70.0,0,0,7315,0.0,0,0,1,0,0,0,1795.0,5520.0,140000
679,3,1376,216.0,1.0,738.0,714,105,60,1930.0,0.0,7,0,0.0,42.0,0,0,7614,0.0,0,662,1,0,0,0,1376.0,6238.0,96900
680,5,1154,480.0,2.0,1154.0,1154,44,44,1966.0,200.0,6,1,740.0,0.0,58,0,11000,0.0,1,0,1,0,0,0,1894.0,9106.0,154000
681,8,1772,816.0,2.0,725.0,909,100,11,1992.0,0.0,7,0,0.0,0.0,0,0,10337,0.0,1,863,0,1,0,0,1772.0,8565.0,184900
682,10,2084,1220.0,3.0,2078.0,2084,3,2,2007.0,816.0,7,1,1636.0,114.0,45,188,14803,1.0,0,0,0,1,0,0,3720.0,11083.0,385000
683,4,951,327.0,1.0,951.0,951,74,60,1936.0,0.0,6,0,285.0,50.0,28,0,8765,0.0,0,0,1,0,0,0,1236.0,7529.0,106500
684,8,2687,810.0,3.0,1455.0,1466,10,10,2000.0,150.0,10,2,1173.0,106.0,30,252,12720,1.0,1,1221,0,1,0,0,3860.0,8860.0,327000
685,9,2490,795.0,3.0,2458.0,2490,5,4,2005.0,198.0,9,2,2158.0,85.0,226,70,11128,1.0,0,0,0,1,0,0,4648.0,6480.0,468000
686,6,1666,384.0,1.0,1204.0,1204,83,60,1927.0,0.0,4,0,0.0,60.0,0,0,5160,0.0,0,462,1,0,0,0,1666.0,3494.0,135000
687,6,1141,484.0,2.0,1141.0,1141,5,5,2005.0,0.0,6,0,0.0,63.0,0,0,13072,0.0,1,0,1,0,0,0,1141.0,11931.0,142500
688,5,1464,470.0,2.0,732.0,732,42,42,1968.0,0.0,7,0,732.0,73.0,40,0,8814,0.0,1,732,1,0,0,0,2196.0,6618.0,141000
689,5,1347,0.0,0.0,1117.0,820,100,19,0.0,0.0,5,0,969.0,70.0,0,85,7000,1.0,0,527,1,0,0,0,2316.0,4684.0,107500
690,5,1282,240.0,1.0,672.0,778,68,31,1942.0,0.0,4,0,485.0,59.0,88,0,4484,1.0,0,504,1,0,0,0,1767.0,2717.0,108500
691,6,1320,472.0,2.0,636.0,636,16,16,1994.0,0.0,6,0,274.0,0.0,40,0,9019,0.0,1,684,0,1,0,0,1594.0,7425.0,150000
692,3,936,0.0,0.0,216.0,576,94,60,0.0,0.0,6,0,0.0,60.0,0,0,8520,0.0,0,360,1,0,0,0,936.0,7584.0,78000
693,8,1580,830.0,3.0,1580.0,1580,3,2,2008.0,186.0,7,0,0.0,92.0,24,0,11932,0.0,0,0,0,1,0,0,1580.0,10352.0,235128
694,7,1824,739.0,2.0,1643.0,1824,39,8,1971.0,351.0,5,2,1219.0,0.0,48,380,115149,1.0,0,0,0,1,0,0,3043.0,112106.0,302000
695,5,1558,440.0,2.0,864.0,1558,35,9,1975.0,0.0,5,0,88.0,40.0,0,140,14330,1.0,0,0,0,1,0,0,1646.0,12684.0,163000
696,3,640,240.0,1.0,0.0,640,65,3,1945.0,0.0,5,0,0.0,67.0,0,0,8777,0.0,0,0,1,0,0,0,640.0,8137.0,84900
697,6,1322,440.0,2.0,855.0,855,36,36,1974.0,0.0,6,1,257.0,24.0,0,260,2308,0.0,1,467,0,1,0,0,1579.0,729.0,147000
698,7,1826,164.0,1.0,910.0,916,95,5,1915.0,0.0,7,1,299.0,50.0,0,0,2500,1.0,1,910,1,0,0,0,2125.0,375.0,155000
699,7,1339,484.0,2.0,1309.0,1339,20,20,1990.0,54.0,6,1,1053.0,50.0,58,0,8049,1.0,0,0,0,1,0,0,2392.0,5657.0,180000
700,4,1092,0.0,0.0,0.0,372,80,60,0.0,0.0,7,0,0.0,70.0,0,0,5600,0.0,0,720,0,1,0,0,1092.0,4508.0,55000
701,7,1146,438.0,2.0,868.0,1146,7,7,2003.0,442.0,6,1,786.0,73.0,22,160,9590,1.0,0,0,0,1,0,0,1932.0,7658.0,187500
702,6,1125,352.0,1.0,1041.0,1125,34,34,1977.0,255.0,6,1,631.0,72.0,0,296,7200,1.0,0,0,1,0,0,0,1756.0,5444.0,125000
703,7,2057,180.0,1.0,1017.0,1020,74,23,1936.0,0.0,6,1,223.0,86.0,0,0,11500,0.0,1,1037,1,0,0,0,2280.0,9220.0,250000
704,5,899,200.0,1.0,481.0,899,100,60,1930.0,0.0,5,0,0.0,60.0,0,0,6756,0.0,0,0,1,0,0,0,899.0,5857.0,78000
705,4,1594,0.0,0.0,828.0,828,100,14,0.0,0.0,9,0,0.0,63.0,172,0,11426,0.0,0,658,0,1,0,0,1594.0,9832.0,118000
706,8,1694,818.0,3.0,1694.0,1694,3,3,2007.0,254.0,7,0,0.0,93.0,228,168,12030,0.0,0,0,0,1,0,0,1694.0,10336.0,318000
707,8,1911,471.0,2.0,777.0,1065,17,16,1993.0,125.0,8,1,380.0,80.0,81,182,9554,0.0,1,846,0,1,0,0,2291.0,7263.0,215000
708,4,672,0.0,0.0,432.0,672,85,60,0.0,0.0,4,0,0.0,61.0,0,0,8534,0.0,0,0,1,0,0,0,672.0,7862.0,72000
709,6,1523,478.0,2.0,1193.0,1523,34,34,1976.0,160.0,7,1,644.0,104.0,0,0,11361,0.0,0,0,0,1,0,0,2167.0,9194.0,180000
710,6,1651,616.0,2.0,1606.0,1651,24,24,1986.0,132.0,7,1,1398.0,47.0,0,192,12416,1.0,0,0,0,1,0,0,3049.0,9367.0,184000
711,5,1041,270.0,1.0,1041.0,1041,51,51,1959.0,132.0,6,0,991.0,80.0,88,224,9600,1.0,0,0,1,0,0,0,2032.0,7568.0,124500
712,5,1604,576.0,2.0,1604.0,1604,52,52,1958.0,0.0,8,0,0.0,70.0,0,42,8267,0.0,0,0,0,1,0,0,1604.0,6663.0,135000
713,6,1672,240.0,1.0,981.0,1014,70,21,1940.0,0.0,6,1,521.0,50.0,11,0,6000,0.0,1,658,1,0,0,0,2193.0,3807.0,164900
714,7,1164,528.0,2.0,1164.0,1164,41,41,1969.0,168.0,6,0,0.0,80.0,0,0,9600,0.0,1,0,1,0,0,0,1164.0,8436.0,140000
715,5,1041,294.0,1.0,1041.0,1041,52,52,1958.0,0.0,6,0,0.0,71.0,0,0,7350,0.0,0,0,1,0,0,0,1041.0,6309.0,128000
716,6,1034,504.0,2.0,450.0,1034,32,32,1978.0,40.0,6,1,450.0,0.0,0,311,7703,0.0,0,0,1,0,0,0,1484.0,6219.0,153000
717,6,1609,228.0,1.0,796.0,825,100,60,1910.0,0.0,7,0,0.0,63.0,182,0,4347,0.0,0,784,1,0,0,0,1609.0,2738.0,127500
718,5,1337,264.0,1.0,572.0,1337,60,4,1950.0,0.0,7,1,32.0,80.0,192,0,9600,1.0,0,0,1,0,0,0,1369.0,8231.0,141500
719,8,2622,712.0,2.0,1463.0,1500,16,15,1994.0,362.0,9,2,1032.0,98.0,32,186,12256,1.0,1,1122,0,1,0,0,3654.0,8602.0,325000
720,7,1594,472.0,2.0,1594.0,1594,17,17,1993.0,112.0,6,1,0.0,80.0,80,190,9547,0.0,0,0,0,1,0,0,1594.0,7953.0,188500
721,6,1262,572.0,2.0,1262.0,1262,4,4,2006.0,68.0,5,0,905.0,60.0,120,0,7200,0.0,0,0,0,1,0,0,2167.0,5033.0,185000
722,6,1175,0.0,0.0,1175.0,1175,5,4,0.0,126.0,6,0,80.0,63.0,90,0,13072,1.0,0,0,1,0,0,0,1255.0,11817.0,146000
723,6,1288,280.0,1.0,624.0,664,93,3,1917.0,0.0,5,1,0.0,60.0,103,0,3600,1.0,0,624,1,0,0,0,1288.0,2312.0,119000
724,5,1302,280.0,1.0,630.0,630,39,39,1991.0,142.0,6,0,0.0,21.0,0,0,1680,0.0,1,672,0,1,0,0,1302.0,378.0,112000
725,8,1247,550.0,2.0,1247.0,1247,5,5,2005.0,0.0,4,1,1039.0,37.0,84,0,3316,1.0,1,0,1,0,0,0,2286.0,1030.0,197000
726,9,2589,831.0,3.0,1738.0,1738,4,4,2006.0,215.0,11,1,1369.0,72.0,0,0,16387,1.0,1,851,0,1,0,0,3958.0,12429.0,412083
727,8,1689,857.0,3.0,1568.0,1689,8,8,2002.0,148.0,7,2,1218.0,0.0,59,150,13265,1.0,0,0,0,1,0,0,2907.0,10358.0,271000
728,7,1405,478.0,2.0,1405.0,1405,7,7,2003.0,235.0,6,1,1000.0,48.0,36,136,3242,1.0,0,0,0,1,0,0,2405.0,837.0,200000
729,7,1324,585.0,2.0,1228.0,1324,34,34,1976.0,130.0,5,1,624.0,64.0,36,407,8991,0.0,0,0,0,1,0,0,1948.0,7043.0,174000
730,5,1377,351.0,1.0,1377.0,1377,50,50,1965.0,0.0,6,2,1098.0,80.0,0,0,8000,1.0,0,0,1,0,0,0,2475.0,5525.0,156500
731,6,1756,422.0,2.0,872.0,888,14,13,1996.0,42.0,7,0,742.0,0.0,122,144,9303,1.0,1,868,0,1,0,0,2498.0,6805.0,204000
732,5,1228,271.0,1.0,1228.0,1228,44,4,1966.0,0.0,6,0,0.0,0.0,65,0,8544,0.0,1,0,1,0,0,0,1228.0,7316.0,149350
733,5,1008,275.0,1.0,1008.0,1008,56,56,1954.0,0.0,4,1,486.0,0.0,0,0,11425,0.0,0,0,1,0,0,0,1494.0,9931.0,137000
734,7,2031,541.0,2.0,1153.0,1153,12,11,1998.0,202.0,8,1,252.0,75.0,84,192,11404,0.0,1,878,0,1,0,0,2283.0,9121.0,222500
735,6,1504,440.0,2.0,752.0,752,3,3,2007.0,22.0,6,0,0.0,72.0,32,100,8229,0.0,1,752,0,1,0,0,1504.0,6725.0,166000
736,5,936,0.0,0.0,936.0,936,90,60,0.0,0.0,5,1,579.0,56.0,0,51,4485,1.0,0,0,1,0,0,0,1515.0,2970.0,109500
737,4,1383,498.0,2.0,0.0,1383,56,56,1980.0,0.0,6,0,0.0,0.0,0,0,15635,0.0,0,0,1,0,0,0,1383.0,14252.0,122000
738,5,967,180.0,1.0,967.0,967,90,20,1920.0,0.0,5,1,0.0,56.0,0,0,3153,0.0,0,0,1,0,0,0,967.0,2186.0,99900
739,8,1656,826.0,3.0,1656.0,1656,4,4,2006.0,0.0,7,0,24.0,84.0,146,0,11096,0.0,0,0,0,1,0,0,1680.0,9416.0,249700
740,6,1152,300.0,1.0,1092.0,1152,60,6,1950.0,0.0,6,1,0.0,80.0,36,0,14000,0.0,0,0,1,0,0,0,1152.0,12848.0,158500
741,6,1142,0.0,0.0,1142.0,1142,5,5,0.0,0.0,5,0,24.0,74.0,50,4,7733,0.0,1,0,1,0,0,0,1166.0,6567.0,139500
742,6,1403,470.0,2.0,1381.0,1403,10,10,2000.0,0.0,5,0,1136.0,0.0,173,0,8098,1.0,0,0,0,1,0,0,2539.0,5559.0,202000
743,5,1712,588.0,2.0,1626.0,1712,51,5,2005.0,122.0,8,0,528.0,70.0,54,272,8393,0.0,0,0,0,1,0,0,2240.0,6153.0,145000
744,4,1258,400.0,2.0,1198.0,1258,41,41,1969.0,0.0,6,0,1198.0,60.0,0,120,12900,2.0,2,0,0,0,0,0,2456.0,10444.0,108959
745,5,1687,572.0,2.0,747.0,1687,62,60,1966.0,0.0,7,2,353.0,0.0,0,0,57200,1.0,0,0,1,0,0,0,2040.0,55160.0,160000
746,5,1560,484.0,2.0,1560.0,1560,52,52,1958.0,260.0,8,0,0.0,70.0,0,0,8078,0.0,0,0,0,1,0,0,1560.0,6518.0,128600
747,7,1935,550.0,2.0,793.0,1142,34,34,1976.0,233.0,7,1,0.0,0.0,113,0,12384,0.0,1,793,0,1,0,0,1935.0,10449.0,197900
748,7,1083,596.0,2.0,1047.0,1083,34,34,1976.0,252.0,5,1,1005.0,0.0,0,444,9927,1.0,0,0,1,0,0,0,2088.0,7839.0,172000
749,5,907,308.0,1.0,876.0,907,33,33,1977.0,0.0,5,0,60.0,39.0,0,0,16300,1.0,0,0,1,0,0,0,967.0,15333.0,130000
750,6,1675,435.0,2.0,1666.0,1675,11,10,1999.0,0.0,6,0,1223.0,0.0,52,165,7915,1.0,0,0,0,1,0,0,2898.0,5017.0,195000
751,5,988,520.0,2.0,988.0,988,56,56,1954.0,0.0,4,0,0.0,100.0,0,0,21750,0.0,0,0,1,0,0,0,988.0,20762.0,113000
752,8,1491,490.0,2.0,1491.0,1491,9,9,2001.0,0.0,7,0,0.0,70.0,100,120,9116,0.0,0,0,0,1,0,0,1491.0,7625.0,209000
753,7,1479,578.0,2.0,1645.0,1479,23,21,1987.0,310.0,7,1,904.0,125.0,238,224,14419,2.0,1,0,0,1,0,0,2383.0,12036.0,213500
754,5,1112,480.0,2.0,631.0,1112,59,59,1951.0,0.0,5,0,308.0,67.0,0,0,13070,0.0,0,0,1,0,0,0,1420.0,11650.0,126000
755,6,1689,480.0,2.0,1436.0,1689,54,54,1956.0,0.0,7,1,0.0,73.0,0,0,9855,0.0,0,0,1,0,0,0,1689.0,8166.0,127500
756,9,1710,557.0,2.0,1710.0,1710,3,3,2007.0,178.0,6,1,1034.0,60.0,48,156,8118,1.0,0,0,0,1,0,0,2744.0,5374.0,334000
757,6,1253,352.0,1.0,1253.0,1253,50,50,1960.0,212.0,5,1,733.0,0.0,213,0,10920,1.0,1,0,1,0,0,0,1986.0,8934.0,157000
758,5,864,294.0,1.0,864.0,864,48,48,1962.0,0.0,5,0,110.0,60.0,0,58,6600,0.0,0,0,1,0,0,0,974.0,5626.0,125500
759,7,1456,410.0,2.0,728.0,728,5,5,2005.0,0.0,7,1,648.0,63.0,18,36,8199,1.0,1,728,0,1,0,0,2104.0,6095.0,189000
760,7,1217,497.0,2.0,1188.0,1217,20,19,1990.0,0.0,6,0,611.0,0.0,27,168,9947,1.0,0,0,0,1,0,0,1828.0,8119.0,173000
761,7,2646,550.0,2.0,1748.0,2151,36,36,1974.0,145.0,9,4,1023.0,100.0,100,641,14330,1.0,0,495,0,1,0,0,3669.0,10661.0,260000
762,8,1768,578.0,2.0,866.0,866,3,3,2007.0,0.0,7,0,20.0,68.0,105,144,10769,0.0,1,902,0,1,0,0,1788.0,8981.0,212000
763,5,914,576.0,2.0,870.0,914,14,14,1998.0,0.0,5,0,298.0,57.0,0,0,8846,0.0,0,0,1,0,0,0,1212.0,7634.0,148000
764,6,1775,480.0,2.0,533.0,1131,46,46,1964.0,0.0,8,0,0.0,0.0,172,0,10600,0.0,0,644,0,1,0,0,1775.0,8825.0,136300
765,5,2620,600.0,2.0,1361.0,1361,33,33,1977.0,1.0,12,1,498.0,0.0,24,155,18890,0.0,2,1259,0,1,0,0,3118.0,15772.0,190000
766,5,1627,420.0,2.0,797.0,830,110,4,1950.0,0.0,10,0,0.0,69.0,0,192,9142,0.0,0,797,0,1,0,0,1627.0,7515.0,139500
767,7,1320,400.0,2.0,660.0,660,7,7,2003.0,0.0,6,0,0.0,0.0,48,0,7750,0.0,1,660,0,1,0,0,1320.0,6430.0,162000
768,4,1123,264.0,1.0,732.0,772,71,60,1979.0,0.0,4,0,0.0,50.0,0,0,6060,0.0,0,351,1,0,0,0,1123.0,4937.0,100000
769,5,874,288.0,1.0,864.0,874,42,7,1968.0,0.0,5,0,441.0,58.0,120,0,10172,1.0,0,0,1,0,0,0,1315.0,8857.0,126500
770,7,2730,576.0,2.0,1502.0,1553,24,23,1987.0,172.0,8,1,28.0,86.0,96,201,10380,1.0,1,1177,0,1,0,0,2758.0,7622.0,301000
771,6,1786,684.0,2.0,824.0,905,13,13,1997.0,0.0,7,0,648.0,69.0,162,0,9337,1.0,1,881,0,1,0,0,2434.0,6903.0,204750
772,4,1040,420.0,2.0,0.0,1040,61,60,1956.0,0.0,6,0,0.0,60.0,0,0,7200,0.0,0,0,0,1,0,0,1040.0,6160.0,90000
773,5,2350,393.0,2.0,973.0,1377,90,50,1930.0,0.0,10,0,234.0,60.0,0,0,9600,0.0,0,973,0,1,0,0,2584.0,7016.0,130000
774,5,1770,530.0,2.0,900.0,884,42,42,1968.0,300.0,7,0,361.0,72.0,60,0,8640,1.0,1,886,1,0,0,0,2131.0,6509.0,155000
775,5,1269,308.0,1.0,1269.0,1269,50,50,1964.0,0.0,6,1,374.0,70.0,0,0,7931,0.0,1,0,1,0,0,0,1643.0,6288.0,155000
776,5,1039,504.0,2.0,1039.0,1039,45,45,1965.0,0.0,6,0,841.0,75.0,0,0,11625,1.0,1,0,1,0,0,0,1880.0,9745.0,131500
777,6,1520,364.0,1.0,1156.0,1520,55,38,1955.0,164.0,7,2,674.0,80.0,0,0,9600,1.0,0,0,1,0,0,0,2194.0,7406.0,153000
778,8,1704,772.0,3.0,1704.0,1704,3,2,2008.0,200.0,7,1,1218.0,98.0,50,0,11478,1.0,0,0,0,1,0,0,2922.0,8556.0,306000
779,9,1686,899.0,3.0,1686.0,1686,4,4,2006.0,518.0,6,1,1023.0,61.0,100,266,7740,1.0,0,0,0,1,0,0,2709.0,5031.0,332200
780,8,1646,800.0,3.0,1638.0,1646,3,2,2008.0,338.0,7,1,1513.0,71.0,44,192,9520,1.0,0,0,0,1,0,0,3159.0,6361.0,293077
781,4,914,270.0,1.0,914.0,914,49,49,1961.0,0.0,4,0,314.0,0.0,0,140,17199,0.0,0,0,1,0,0,0,1228.0,15971.0,128000
782,6,1616,216.0,1.0,1149.0,1149,84,6,1926.0,0.0,5,0,370.0,40.0,0,0,5400,0.0,0,467,0,1,0,0,1986.0,3414.0,152000
783,4,1192,0.0,0.0,720.0,720,61,60,0.0,0.0,6,0,0.0,60.0,0,0,10800,0.0,1,472,1,0,0,0,1192.0,9608.0,135000
784,6,2210,205.0,1.0,1008.0,1178,130,60,1930.0,0.0,8,0,0.0,90.0,48,0,9900,0.0,0,1032,0,1,0,0,2210.0,7690.0,117500
785,6,1296,576.0,2.0,845.0,866,83,60,1980.0,0.0,6,0,276.0,50.0,0,0,6000,0.0,0,430,1,0,0,0,1572.0,4428.0,127500
786,8,2497,676.0,2.0,2461.0,2497,29,29,1981.0,0.0,7,2,1632.0,94.0,0,266,17778,1.0,0,0,0,1,0,0,4129.0,13649.0,373000
787,6,1092,0.0,0.0,546.0,546,40,3,0.0,0.0,6,0,358.0,21.0,0,187,1477,0.0,1,546,0,1,0,0,1450.0,27.0,98000
788,7,1652,473.0,2.0,423.0,896,16,3,1994.0,44.0,6,0,343.0,85.0,0,0,19645,1.0,1,756,0,1,0,0,1995.0,17650.0,203135
789,7,1716,512.0,2.0,880.0,909,14,14,1996.0,0.0,7,1,0.0,70.0,120,0,8750,0.0,1,807,0,1,0,0,1716.0,7034.0,191000
790,5,1014,267.0,1.0,0.0,1014,54,54,1956.0,0.0,6,0,0.0,74.0,0,0,7785,0.0,0,0,1,0,0,0,1014.0,6771.0,98000
791,5,1200,0.0,0.0,1200.0,1200,23,22,0.0,0.0,5,0,1200.0,60.0,0,120,10800,3.0,0,0,0,0,1,0,2400.0,8400.0,179000
792,8,1432,492.0,2.0,1422.0,1432,4,4,2006.0,206.0,7,1,379.0,76.0,50,297,9139,0.0,0,0,0,1,0,0,1811.0,7328.0,245000
793,7,1680,583.0,2.0,1650.0,1680,12,11,1998.0,0.0,7,1,144.0,78.0,73,78,10140,1.0,0,0,0,1,0,0,1824.0,8316.0,213250
794,4,869,390.0,1.0,0.0,869,62,60,1948.0,0.0,3,0,0.0,60.0,0,0,10122,0.0,0,0,1,0,0,0,869.0,9253.0,89900
795,7,1718,427.0,2.0,832.0,885,12,12,1998.0,40.0,7,1,0.0,74.0,94,0,10141,0.0,1,833,0,1,0,0,1718.0,8423.0,185000
796,6,1092,264.0,1.0,525.0,525,37,37,1973.0,567.0,6,0,312.0,21.0,0,144,2205,0.0,1,567,1,0,0,0,1404.0,801.0,113500
797,3,715,660.0,2.0,715.0,715,81,60,1967.0,0.0,4,0,0.0,60.0,0,0,10914,0.0,0,0,1,0,0,0,715.0,10199.0,68000
798,7,1560,573.0,2.0,1560.0,1560,7,7,2003.0,0.0,7,0,0.0,129.0,150,100,9196,0.0,0,0,0,1,0,0,1560.0,7636.0,201000
799,7,1768,603.0,2.0,866.0,866,5,5,2005.0,0.0,7,0,400.0,75.0,108,0,9803,0.0,1,902,0,1,0,0,2168.0,7635.0,226700
800,10,2290,1174.0,3.0,2320.0,2290,3,3,2007.0,970.0,7,1,1684.0,59.0,30,192,17169,2.0,1,0,0,1,0,0,3974.0,13195.0,500067
801,7,1598,433.0,2.0,848.0,848,6,5,2004.0,0.0,7,1,0.0,59.0,48,100,9171,0.0,1,750,0,1,0,0,1598.0,7573.0,201490
802,5,990,528.0,2.0,990.0,990,16,16,1997.0,0.0,5,0,722.0,65.0,0,168,9750,1.0,0,0,1,0,0,0,1712.0,8038.0,155000
803,5,941,564.0,2.0,941.0,941,32,32,1978.0,124.0,4,0,941.0,75.0,40,0,8604,1.0,0,0,1,0,0,0,1882.0,6722.0,145000
804,6,1362,502.0,2.0,611.0,751,90,11,1920.0,0.0,6,0,0.0,60.0,0,0,6155,0.0,0,611,0,1,0,0,1362.0,4793.0,128000
805,6,1690,442.0,2.0,915.0,940,10,10,2000.0,0.0,7,1,520.0,58.0,50,0,9487,1.0,1,750,0,1,0,0,2210.0,7277.0,187000
